,link,size,filing_date,year,cik
3688,https://www.sec.gov/Archives/edgar/data/807707/000080770715000010/0000807707-15-000010-index.htm,1 MB,2015-06-01,2015,0000807707
3694,https://www.sec.gov/Archives/edgar/data/771266/000077126615000036/0000771266-15-000036-index.htm,52 KB,2015-05-29,2015,0000771266
3700,https://www.sec.gov/Archives/edgar/data/1341439/000119312515206704/0001193125-15-206704-index.htm,32 KB,2015-05-29,2015,0001341439
3706,https://www.sec.gov/Archives/edgar/data/318833/000119312515208907/0001193125-15-208907-index.htm,25 KB,2015-06-01,2015,0000318833
3712,https://www.sec.gov/Archives/edgar/data/1049606/000005925515000069/0000059255-15-000069-index.htm,24 KB,2015-05-29,2015,0001049606
3718,https://www.sec.gov/Archives/edgar/data/1116942/000119312515187968/0001193125-15-187968-index.htm,211 KB,2015-05-14,2015,0001116942
3721,https://www.sec.gov/Archives/edgar/data/891024/000119312515206403/0001193125-15-206403-index.htm,20 KB,2015-05-29,2015,0000891024
3727,https://www.sec.gov/Archives/edgar/data/18230/000001823015000189/0000018230-15-000189-index.htm,79 KB,2015-05-29,2015,0000018230
3733,https://www.sec.gov/Archives/edgar/data/1109138/000117891315001855/0001178913-15-001855-index.htm,291 KB,2015-06-01,2015,0001109138
3739,https://www.sec.gov/Archives/edgar/data/1050825/000105082515000099/0001050825-15-000099-index.htm,96 KB,2015-05-29,2015,0001050825
3750,https://www.sec.gov/Archives/edgar/data/816761/000119312515206528/0001193125-15-206528-index.htm,82 KB,2015-05-29,2015,0000816761
3756,https://www.sec.gov/Archives/edgar/data/818479/000081847915000025/0000818479-15-000025-index.htm,22 KB,2015-06-02,2015,0000818479
3762,https://www.sec.gov/Archives/edgar/data/842633/000084263315000088/0000842633-15-000088-index.htm,62 KB,2015-06-01,2015,0000842633
3767,https://www.sec.gov/Archives/edgar/data/1344980/000110465915036112/0001104659-15-036112-index.htm,46 KB,2015-05-08,2015,0001344980
3773,https://www.sec.gov/Archives/edgar/data/1401708/000119312515208809/0001193125-15-208809-index.htm,28 KB,2015-06-01,2015,0001401708
3782,https://www.sec.gov/Archives/edgar/data/1511737/000157104915004743/0001571049-15-004743-index.htm,44 KB,2015-05-29,2015,0001511737
3788,https://www.sec.gov/Archives/edgar/data/887226/000114420415034871/0001144204-15-034871-index.htm,39 KB,2015-06-01,2015,0000887226
3797,https://www.sec.gov/Archives/edgar/data/6281/000000628115000017/0000006281-15-000017-index.htm,327 KB,2015-05-28,2015,0000006281
3803,https://www.sec.gov/Archives/edgar/data/1001385/000119312515208549/0001193125-15-208549-index.htm,15 KB,2015-06-01,2015,0001001385
3809,https://www.sec.gov/Archives/edgar/data/97216/000009721615000118/0000097216-15-000118-index.htm,50 KB,2015-06-01,2015,0000097216
3815,https://www.sec.gov/Archives/edgar/data/1492633/000119312515200172/0001193125-15-200172-index.htm,89 KB,2015-05-26,2015,0001492633
3821,https://www.sec.gov/Archives/edgar/data/740664/000114420415033840/0001144204-15-033840-index.htm,16 KB,2015-05-28,2015,0000740664
3834,https://www.sec.gov/Archives/edgar/data/1162461/000143774915011518/0001437749-15-011518-index.htm,32 KB,2015-06-01,2015,0001162461
3840,https://www.sec.gov/Archives/edgar/data/1481513/000114420415002147/0001144204-15-002147-index.htm,20 KB,2015-01-14,2015,0001481513
3846,https://www.sec.gov/Archives/edgar/data/868780/000119312515206253/0001193125-15-206253-index.htm,65 KB,2015-05-29,2015,0000868780
3852,https://www.sec.gov/Archives/edgar/data/908255/000090825515000036/0000908255-15-000036-index.htm,40 KB,2015-05-29,2015,0000908255
3864,https://www.sec.gov/Archives/edgar/data/821002/000157104915004784/0001571049-15-004784-index.htm,38 KB,2015-06-01,2015,0000821002
3871,https://www.sec.gov/Archives/edgar/data/1131399/000090342315000364/0000903423-15-000364-index.htm,18 KB,2015-05-29,2015,0001131399
3881,https://www.sec.gov/Archives/edgar/data/949158/000119312515206634/0001193125-15-206634-index.htm,55 KB,2015-05-29,2015,0000949158
3887,https://www.sec.gov/Archives/edgar/data/109198/000119312515208868/0001193125-15-208868-index.htm,32 KB,2015-06-01,2015,0000109198
3893,https://www.sec.gov/Archives/edgar/data/797721/000119312515205901/0001193125-15-205901-index.htm,46 KB,2015-05-29,2015,0000797721
3899,https://www.sec.gov/Archives/edgar/data/1101680/000110168015000014/0001101680-15-000014-index.htm,147 KB,2015-06-01,2015,0001101680
3905,https://www.sec.gov/Archives/edgar/data/1517396/000110465915042313/0001104659-15-042313-index.htm,1 MB,2015-06-01,2015,0001517396
3909,https://www.sec.gov/Archives/edgar/data/1310067/000119312515208308/0001193125-15-208308-index.htm,33 KB,2015-06-01,2015,0001310067
3915,https://www.sec.gov/Archives/edgar/data/1316644/000118518515001525/0001185185-15-001525-index.htm,45 KB,2015-06-02,2015,0001316644
3921,https://www.sec.gov/Archives/edgar/data/18172/000001817215000026/0000018172-15-000026-index.htm,32 KB,2015-05-29,2015,0000018172
3927,https://www.sec.gov/Archives/edgar/data/217346/000110465915042019/0001104659-15-042019-index.htm,50 KB,2015-05-29,2015,0000217346
3932,https://www.sec.gov/Archives/edgar/data/873044/000087304415000067/0000873044-15-000067-index.htm,444 KB,2015-06-01,2015,0000873044
3935,https://www.sec.gov/Archives/edgar/data/1476170/000119312515206835/0001193125-15-206835-index.htm,18 KB,2015-05-29,2015,0001476170
3941,https://www.sec.gov/Archives/edgar/data/1267482/000101968715002204/0001019687-15-002204-index.htm,26 KB,2015-06-01,2015,0001267482
3948,https://www.sec.gov/Archives/edgar/data/703361/000162828015004557/0001628280-15-004557-index.htm,68 KB,2015-05-29,2015,0000703361
3954,https://www.sec.gov/Archives/edgar/data/884624/000095012315006742/0000950123-15-006742-index.htm,51 KB,2015-06-01,2015,0000884624
3964,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000015/0001579241-15-000015-index.htm,407 KB,2015-06-01,2015,0001579241
3968,https://www.sec.gov/Archives/edgar/data/1180079/000119312515209085/0001193125-15-209085-index.htm,42 KB,2015-06-01,2015,0001180079
3973,https://www.sec.gov/Archives/edgar/data/1129155/000157104915004810/0001571049-15-004810-index.htm,159 KB,2015-06-01,2015,0001129155
3979,https://www.sec.gov/Archives/edgar/data/1108320/000143774915011283/0001437749-15-011283-index.htm,369 KB,2015-05-29,2015,0001108320
3985,https://www.sec.gov/Archives/edgar/data/1113256/000114036115020829/0001140361-15-020829-index.htm,74 KB,2015-05-19,2015,0001113256
3991,https://www.sec.gov/Archives/edgar/data/1097864/000119312515206594/0001193125-15-206594-index.htm,153 KB,2015-05-29,2015,0001097864
3999,https://www.sec.gov/Archives/edgar/data/108772/000119312515191175/0001193125-15-191175-index.htm,90 KB,2015-05-18,2015,0000108772
4005,https://www.sec.gov/Archives/edgar/data/315189/000110465915042057/0001104659-15-042057-index.htm,379 KB,2015-05-29,2015,0000315189
4011,https://www.sec.gov/Archives/edgar/data/1374535/000137453515000072/0001374535-15-000072-index.htm,67 KB,2015-06-01,2015,0001374535
4017,https://www.sec.gov/Archives/edgar/data/936468/000119312515199979/0001193125-15-199979-index.htm,41 KB,2015-05-26,2015,0000936468
4024,https://www.sec.gov/Archives/edgar/data/1061894/000114036115022354/0001140361-15-022354-index.htm,30 KB,2015-05-29,2015,0001061894
4033,https://www.sec.gov/Archives/edgar/data/16040/000119312515208806/0001193125-15-208806-index.htm,29 KB,2015-06-01,2015,0000016040
4038,https://www.sec.gov/Archives/edgar/data/761238/000117891315001861/0001178913-15-001861-index.htm,64 KB,2015-06-01,2015,0000761238
4044,https://www.sec.gov/Archives/edgar/data/751978/000119312515189678/0001193125-15-189678-index.htm,50 KB,2015-05-15,2015,0000751978
4048,https://www.sec.gov/Archives/edgar/data/1044777/000119312515207838/0001193125-15-207838-index.htm,19 KB,2015-06-01,2015,0001044777
4055,https://www.sec.gov/Archives/edgar/data/1555280/000155528015000171/0001555280-15-000171-index.htm,60 KB,2015-05-29,2015,0001555280
4062,https://www.sec.gov/Archives/edgar/data/39911/000003991115000123/0000039911-15-000123-index.htm,103 KB,2015-06-01,2015,0000039911
4068,https://www.sec.gov/Archives/edgar/data/897322/000117891315001869/0001178913-15-001869-index.htm,91 KB,2015-06-01,2015,0000897322
4074,https://www.sec.gov/Archives/edgar/data/353184/000143774915011267/0001437749-15-011267-index.htm,67 KB,2015-05-29,2015,0000353184
4080,https://www.sec.gov/Archives/edgar/data/866374/000110465915042045/0001104659-15-042045-index.htm,751 KB,2015-05-29,2015,0000866374
4086,https://www.sec.gov/Archives/edgar/data/1243429/000090342315000344/0000903423-15-000344-index.htm,23 KB,2015-05-20,2015,0001243429
4092,https://www.sec.gov/Archives/edgar/data/917491/000119312515208282/0001193125-15-208282-index.htm,27 KB,2015-06-01,2015,0000917491
4098,https://www.sec.gov/Archives/edgar/data/820534/000119312515208474/0001193125-15-208474-index.htm,26 KB,2015-06-01,2015,0000820534
4108,https://www.sec.gov/Archives/edgar/data/1021561/000102156115000048/0001021561-15-000048-index.htm,37 KB,2015-05-28,2015,0001021561
4117,https://www.sec.gov/Archives/edgar/data/839923/000110465915041074/0001104659-15-041074-index.htm,161 KB,2015-05-27,2015,0000839923
4123,https://www.sec.gov/Archives/edgar/data/105319/000119312515208063/0001193125-15-208063-index.htm,85 KB,2015-06-01,2015,0000105319
4129,https://www.sec.gov/Archives/edgar/data/1173514/000117351415000071/0001173514-15-000071-index.htm,72 KB,2015-06-01,2015,0001173514
4135,https://www.sec.gov/Archives/edgar/data/8818/000110465915042030/0001104659-15-042030-index.htm,54 KB,2015-05-29,2015,0000008818
4142,https://www.sec.gov/Archives/edgar/data/1227025/000119312515206781/0001193125-15-206781-index.htm,34 KB,2015-05-29,2015,0001227025
4147,https://www.sec.gov/Archives/edgar/data/1417892/000114420415034249/0001144204-15-034249-index.htm,18 KB,2015-05-29,2015,0001417892
4153,https://www.sec.gov/Archives/edgar/data/1173382/000117338215000010/0001173382-15-000010-index.htm,30 KB,2015-05-27,2015,0001173382
4160,https://www.sec.gov/Archives/edgar/data/912615/000119312515209018/0001193125-15-209018-index.htm,34 KB,2015-06-01,2015,0000912615
4169,https://www.sec.gov/Archives/edgar/data/891014/000089101415000010/0000891014-15-000010-index.htm,22 KB,2015-06-01,2015,0000891014
4174,https://www.sec.gov/Archives/edgar/data/1114448/000110465915042159/0001104659-15-042159-index.htm,64 KB,2015-06-01,2015,0001114448
4182,https://www.sec.gov/Archives/edgar/data/886158/000117184315003200/0001171843-15-003200-index.htm,165 KB,2015-05-29,2015,0000886158
4188,https://www.sec.gov/Archives/edgar/data/724004/000143774915011107/0001437749-15-011107-index.htm,34 KB,2015-05-27,2015,0000724004
4194,https://www.sec.gov/Archives/edgar/data/719494/000114420415034732/0001144204-15-034732-index.htm,37 KB,2015-06-01,2015,0000719494
4200,https://www.sec.gov/Archives/edgar/data/707388/000070738815000032/0000707388-15-000032-index.htm,32 KB,2015-05-28,2015,0000707388
4213,https://www.sec.gov/Archives/edgar/data/1370416/000127956915001179/0001279569-15-001179-index.htm,26 KB,2015-06-01,2015,0001370416
4219,https://www.sec.gov/Archives/edgar/data/749660/000119312515203286/0001193125-15-203286-index.htm,14 KB,2015-05-28,2015,0000749660
4225,https://www.sec.gov/Archives/edgar/data/885639/000088563915000011/0000885639-15-000011-index.htm,115 KB,2015-06-01,2015,0000885639
4231,https://www.sec.gov/Archives/edgar/data/793952/000110465915042421/0001104659-15-042421-index.htm,72 KB,2015-06-01,2015,0000793952
4235,https://www.sec.gov/Archives/edgar/data/714603/000114036115022426/0001140361-15-022426-index.htm,48 KB,2015-05-29,2015,0000714603
4238,https://www.sec.gov/Archives/edgar/data/1339048/000133904815000040/0001339048-15-000040-index.htm,134 KB,2015-06-01,2015,0001339048
4244,https://www.sec.gov/Archives/edgar/data/56873/000110465915042369/0001104659-15-042369-index.htm,94 KB,2015-06-01,2015,0000056873
4254,https://www.sec.gov/Archives/edgar/data/1487101/000148710115000012/0001487101-15-000012-index.htm,45 KB,2015-05-29,2015,0001487101
4260,https://www.sec.gov/Archives/edgar/data/1166126/000116612615000029/0001166126-15-000029-index.htm,98 KB,2015-06-01,2015,0001166126
4268,https://www.sec.gov/Archives/edgar/data/320193/000119312515045292/0001193125-15-045292-index.htm,338 KB,2015-02-12,2015,0000320193
4274,https://www.sec.gov/Archives/edgar/data/1091883/000109188315000026/0001091883-15-000026-index.htm,57 KB,2015-05-28,2015,0001091883
4280,https://www.sec.gov/Archives/edgar/data/65270/000006527015000010/0000065270-15-000010-index.htm,379 KB,2015-05-29,2015,0000065270
4283,https://www.sec.gov/Archives/edgar/data/1068874/000106887415000035/0001068874-15-000035-index.htm,38 KB,2015-06-02,2015,0001068874
4285,https://www.sec.gov/Archives/edgar/data/812233/000110465915042508/0001104659-15-042508-index.htm,50 KB,2015-06-01,2015,0000812233
4290,https://www.sec.gov/Archives/edgar/data/1411207/000119312515209230/0001193125-15-209230-index.htm,65 KB,2015-06-01,2015,0001411207
4296,https://www.sec.gov/Archives/edgar/data/8868/000000886815000041/0000008868-15-000041-index.htm,62 KB,2015-06-01,2015,0000008868
4302,https://www.sec.gov/Archives/edgar/data/1493594/000119312515206632/0001193125-15-206632-index.htm,83 KB,2015-05-29,2015,0001493594
4308,https://www.sec.gov/Archives/edgar/data/1537054/000119312515208853/0001193125-15-208853-index.htm,31 KB,2015-06-01,2015,0001537054
4313,https://www.sec.gov/Archives/edgar/data/1000229/000100022915000084/0001000229-15-000084-index.htm,26 KB,2015-05-28,2015,0001000229
4319,https://www.sec.gov/Archives/edgar/data/896156/000143774915013739/0001437749-15-013739-index.htm,37 KB,2015-07-20,2015,0000896156
4325,https://www.sec.gov/Archives/edgar/data/859163/000085916315000026/0000859163-15-000026-index.htm,164 KB,2015-05-28,2015,0000859163
4332,https://www.sec.gov/Archives/edgar/data/912767/000114036115022568/0001140361-15-022568-index.htm,18 KB,2015-06-01,2015,0000912767
4341,https://www.sec.gov/Archives/edgar/data/817720/000119312515207051/0001193125-15-207051-index.htm,95 KB,2015-06-01,2015,0000817720
4347,https://www.sec.gov/Archives/edgar/data/1011570/000101157015000029/0001011570-15-000029-index.htm,34 KB,2015-05-29,2015,0001011570
4353,https://www.sec.gov/Archives/edgar/data/1122411/000095010315004317/0000950103-15-004317-index.htm,588 KB,2015-06-01,2015,0001122411
4360,https://www.sec.gov/Archives/edgar/data/870753/000157104915004815/0001571049-15-004815-index.htm,233 KB,2015-06-01,2015,0000870753
4365,https://www.sec.gov/Archives/edgar/data/1177845/000143774915011448/0001437749-15-011448-index.htm,20 KB,2015-06-01,2015,0001177845
4370,https://www.sec.gov/Archives/edgar/data/896841/000089684115000053/0000896841-15-000053-index.htm,40 KB,2015-06-01,2015,0000896841
4381,https://www.sec.gov/Archives/edgar/data/920371/000092037115000103/0000920371-15-000103-index.htm,30 KB,2015-05-28,2015,0000920371
4387,https://www.sec.gov/Archives/edgar/data/6955/000000695515000030/0000006955-15-000030-index.htm,43 KB,2015-05-29,2015,0000006955
4392,https://www.sec.gov/Archives/edgar/data/854800/000117891315001324/0001178913-15-001324-index.htm,34 KB,2015-04-27,2015,0000854800
4398,https://www.sec.gov/Archives/edgar/data/58492/000119312515206887/0001193125-15-206887-index.htm,71 KB,2015-05-29,2015,0000058492
4404,https://www.sec.gov/Archives/edgar/data/1065696/000106569615000033/0001065696-15-000033-index.htm,2 MB,2015-06-01,2015,0001065696
4410,https://www.sec.gov/Archives/edgar/data/10329/000143774915011532/0001437749-15-011532-index.htm,31 KB,2015-06-01,2015,0000010329
4416,https://www.sec.gov/Archives/edgar/data/728387/000114420415034892/0001144204-15-034892-index.htm,18 KB,2015-06-01,2015,0000728387
4422,https://www.sec.gov/Archives/edgar/data/946936/000117494715000938/0001174947-15-000938-index.htm,32 KB,2015-05-28,2015,0000946936
4428,https://www.sec.gov/Archives/edgar/data/1488917/000089710115000764/0000897101-15-000764-index.htm,30 KB,2015-06-01,2015,0001488917
4431,https://www.sec.gov/Archives/edgar/data/67279/000143774915011865/0001437749-15-011865-index.htm,70 KB,2015-06-05,2015,0000067279
4437,https://www.sec.gov/Archives/edgar/data/1076930/000119312515206141/0001193125-15-206141-index.htm,32 KB,2015-05-29,2015,0001076930
4443,https://www.sec.gov/Archives/edgar/data/897077/000089707715000053/0000897077-15-000053-index.htm,57 KB,2015-05-29,2015,0000897077
4448,https://www.sec.gov/Archives/edgar/data/1544229/000119312515206673/0001193125-15-206673-index.htm,147 KB,2015-05-29,2015,0001544229
4452,https://www.sec.gov/Archives/edgar/data/1488139/000148813915000037/0001488139-15-000037-index.htm,24 KB,2015-05-27,2015,0001488139
4458,https://www.sec.gov/Archives/edgar/data/1306830/000130683015000089/0001306830-15-000089-index.htm,63 KB,2015-05-28,2015,0001306830
4462,https://www.sec.gov/Archives/edgar/data/1388133/000114036115022184/0001140361-15-022184-index.htm,57 KB,2015-05-29,2015,0001388133
4468,https://www.sec.gov/Archives/edgar/data/1190723/000119312515204294/0001193125-15-204294-index.htm,31 KB,2015-05-28,2015,0001190723
4474,https://www.sec.gov/Archives/edgar/data/886346/000088634615000132/0000886346-15-000132-index.htm,43 KB,2015-06-01,2015,0000886346
4484,https://www.sec.gov/Archives/edgar/data/742278/000157104915004811/0001571049-15-004811-index.htm,64 KB,2015-06-01,2015,0000742278
4489,https://www.sec.gov/Archives/edgar/data/1110647/000162828015004555/0001628280-15-004555-index.htm,94 KB,2015-05-29,2015,0001110647
4495,https://www.sec.gov/Archives/edgar/data/863436/000086343615000017/0000863436-15-000017-index.htm,83 KB,2015-06-01,2015,0000863436
4501,https://www.sec.gov/Archives/edgar/data/1078075/000119312515208794/0001193125-15-208794-index.htm,54 KB,2015-06-01,2015,0001078075
4507,https://www.sec.gov/Archives/edgar/data/1320461/000132046115000068/0001320461-15-000068-index.htm,316 KB,2015-06-01,2015,0001320461
4513,https://www.sec.gov/Archives/edgar/data/792987/000079298715000028/0000792987-15-000028-index.htm,319 KB,2015-05-26,2015,0000792987
4517,https://www.sec.gov/Archives/edgar/data/924717/000115752315001957/0001157523-15-001957-index.htm,31 KB,2015-06-01,2015,0000924717
4522,https://www.sec.gov/Archives/edgar/data/1385157/000110465915042397/0001104659-15-042397-index.htm,616 KB,2015-06-01,2015,0001385157
4526,https://www.sec.gov/Archives/edgar/data/1291361/000117891315001845/0001178913-15-001845-index.htm,350 KB,2015-06-01,2015,0001291361
4538,https://www.sec.gov/Archives/edgar/data/80035/000114420415034678/0001144204-15-034678-index.htm,36 KB,2015-06-01,2015,0000080035
4549,https://www.sec.gov/Archives/edgar/data/1018840/000101884015000031/0001018840-15-000031-index.htm,30 KB,2015-05-27,2015,0001018840
4555,https://www.sec.gov/Archives/edgar/data/874710/000114420415034260/0001144204-15-034260-index.htm,33 KB,2015-05-29,2015,0000874710
4561,https://www.sec.gov/Archives/edgar/data/1104657/000110465715000082/0001104657-15-000082-index.htm,179 KB,2015-06-01,2015,0001104657
4567,https://www.sec.gov/Archives/edgar/data/1094739/000109473915000016/0001094739-15-000016-index.htm,93 KB,2015-05-29,2015,0001094739
4573,https://www.sec.gov/Archives/edgar/data/1000228/000100022815000020/0001000228-15-000020-index.htm,27 KB,2015-05-29,2015,0001000228
4579,https://www.sec.gov/Archives/edgar/data/65770/000119312515207531/0001193125-15-207531-index.htm,15 KB,2015-06-01,2015,0000065770
4588,https://www.sec.gov/Archives/edgar/data/24491/000114420415033769/0001144204-15-033769-index.htm,21 KB,2015-05-27,2015,0000024491
4591,https://www.sec.gov/Archives/edgar/data/1096325/000109632515000041/0001096325-15-000041-index.htm,28 KB,2015-05-29,2015,0001096325
4597,https://www.sec.gov/Archives/edgar/data/80172/000135448815002808/0001354488-15-002808-index.htm,25 KB,2015-06-01,2015,0000080172
4603,https://www.sec.gov/Archives/edgar/data/1039399/000103939915000022/0001039399-15-000022-index.htm,81 KB,2015-06-01,2015,0001039399
4606,https://www.sec.gov/Archives/edgar/data/5133/000119312515206658/0001193125-15-206658-index.htm,22 KB,2015-05-29,2015,0000005133
4612,https://www.sec.gov/Archives/edgar/data/772406/000119312515208989/0001193125-15-208989-index.htm,75 KB,2015-06-01,2015,0000772406
4619,https://www.sec.gov/Archives/edgar/data/37472/000089710115000751/0000897101-15-000751-index.htm,26 KB,2015-05-29,2015,0000037472
4623,https://www.sec.gov/Archives/edgar/data/1375557/000119312515206967/0001193125-15-206967-index.htm,12 KB,2015-06-01,2015,0001375557
4628,https://www.sec.gov/Archives/edgar/data/1405041/000140504115000033/0001405041-15-000033-index.htm,60 KB,2015-06-01,2015,0001405041
4634,https://www.sec.gov/Archives/edgar/data/1096752/000119312515207919/0001193125-15-207919-index.htm,60 KB,2015-06-01,2015,0001096752
4640,https://www.sec.gov/Archives/edgar/data/1060822/000119312515209307/0001193125-15-209307-index.htm,54 KB,2015-06-01,2015,0001060822
4646,https://www.sec.gov/Archives/edgar/data/216085/000021608515000023/0000216085-15-000023-index.htm,89 KB,2015-05-28,2015,0000216085
4652,https://www.sec.gov/Archives/edgar/data/106040/000119312515208791/0001193125-15-208791-index.htm,147 KB,2015-06-01,2015,0000106040
4658,https://www.sec.gov/Archives/edgar/data/355811/000035581115000032/0000355811-15-000032-index.htm,74 KB,2015-05-29,2015,0000355811
4668,https://www.sec.gov/Archives/edgar/data/1037868/000119312515205607/0001193125-15-205607-index.htm,27 KB,2015-05-29,2015,0001037868
4674,https://www.sec.gov/Archives/edgar/data/711377/000119312515209189/0001193125-15-209189-index.htm,17 KB,2015-06-01,2015,0000711377
4680,https://www.sec.gov/Archives/edgar/data/1274494/000127449415000016/0001274494-15-000016-index.htm,129 KB,2015-05-22,2015,0001274494
4686,https://www.sec.gov/Archives/edgar/data/913241/000101905615000531/0001019056-15-000531-index.htm,30 KB,2015-06-01,2015,0000913241
4692,https://www.sec.gov/Archives/edgar/data/1163739/000110465915042487/0001104659-15-042487-index.htm,46 KB,2015-06-01,2015,0001163739
4698,https://www.sec.gov/Archives/edgar/data/91767/000094852015000019/0000948520-15-000019-index.htm,41 KB,2015-05-28,2015,0000091767
4704,https://www.sec.gov/Archives/edgar/data/923120/000119312515206633/0001193125-15-206633-index.htm,29 KB,2015-05-29,2015,0000923120
4710,https://www.sec.gov/Archives/edgar/data/928876/000117891315001837/0001178913-15-001837-index.htm,82 KB,2015-05-29,2015,0000928876
4716,https://www.sec.gov/Archives/edgar/data/1101215/000110121515000127/0001101215-15-000127-index.htm,21 KB,2015-05-28,2015,0001101215
4723,https://www.sec.gov/Archives/edgar/data/89439/000114036115022351/0001140361-15-022351-index.htm,66 KB,2015-05-29,2015,0000089439
4729,https://www.sec.gov/Archives/edgar/data/48287/000114036115022514/0001140361-15-022514-index.htm,62 KB,2015-06-01,2015,0000048287
4735,https://www.sec.gov/Archives/edgar/data/1069202/000119312515191906/0001193125-15-191906-index.htm,22 KB,2015-05-18,2015,0001069202
4741,https://www.sec.gov/Archives/edgar/data/943034/000089710115000740/0000897101-15-000740-index.htm,23 KB,2015-05-29,2015,0000943034
4747,https://www.sec.gov/Archives/edgar/data/73309/000119312515207908/0001193125-15-207908-index.htm,15 KB,2015-06-01,2015,0000073309
4751,https://www.sec.gov/Archives/edgar/data/928054/000092805415000021/0000928054-15-000021-index.htm,63 KB,2015-06-01,2015,0000928054
4757,https://www.sec.gov/Archives/edgar/data/1029831/000119312515196594/0001193125-15-196594-index.htm,49 KB,2015-05-21,2015,0001029831
4763,https://www.sec.gov/Archives/edgar/data/815556/000081555615000040/0000815556-15-000040-index.htm,56 KB,2015-05-29,2015,0000815556
4769,https://www.sec.gov/Archives/edgar/data/811212/000114036115022334/0001140361-15-022334-index.htm,37 KB,2015-05-29,2015,0000811212
4772,https://www.sec.gov/Archives/edgar/data/904851/000119312515196895/0001193125-15-196895-index.htm,16 KB,2015-05-21,2015,0000904851
4777,https://www.sec.gov/Archives/edgar/data/1117795/000119312515205121/0001193125-15-205121-index.htm,38 KB,2015-05-29,2015,0001117795
4783,https://www.sec.gov/Archives/edgar/data/30625/000119312515209161/0001193125-15-209161-index.htm,47 KB,2015-06-01,2015,0000030625
4790,https://www.sec.gov/Archives/edgar/data/916529/000118518515001502/0001185185-15-001502-index.htm,73 KB,2015-05-29,2015,0000916529
4796,https://www.sec.gov/Archives/edgar/data/1024795/000102479515000020/0001024795-15-000020-index.htm,40 KB,2015-05-28,2015,0001024795
4798,https://www.sec.gov/Archives/edgar/data/1037676/000110465915042490/0001104659-15-042490-index.htm,36 KB,2015-06-01,2015,0001037676
4813,https://www.sec.gov/Archives/edgar/data/19871/000134100415000441/0001341004-15-000441-index.htm,28 KB,2015-06-01,2015,0000019871
4819,https://www.sec.gov/Archives/edgar/data/12927/000001292715000029/0000012927-15-000029-index.htm,48 KB,2015-05-29,2015,0000012927
4823,https://www.sec.gov/Archives/edgar/data/64463/000100329715000242/0001003297-15-000242-index.htm,167 KB,2015-06-01,2015,0000064463
4830,https://www.sec.gov/Archives/edgar/data/100625/000114420415034787/0001144204-15-034787-index.htm,41 KB,2015-06-01,2015,0000100625
4836,https://www.sec.gov/Archives/edgar/data/721371/000072137115000042/0000721371-15-000042-index.htm,40 KB,2015-05-29,2015,0000721371
4841,https://www.sec.gov/Archives/edgar/data/310158/000031015815000017/0000310158-15-000017-index.htm,66 KB,2015-05-29,2015,0000310158
4847,https://www.sec.gov/Archives/edgar/data/813672/000119312515209196/0001193125-15-209196-index.htm,35 KB,2015-06-01,2015,0000813672
4853,https://www.sec.gov/Archives/edgar/data/769520/000134100415000442/0001341004-15-000442-index.htm,84 KB,2015-06-01,2015,0000769520
4859,https://www.sec.gov/Archives/edgar/data/30831/000114420415033747/0001144204-15-033747-index.htm,47 KB,2015-05-27,2015,0000030831
4863,https://www.sec.gov/Archives/edgar/data/1244937/000119312515206705/0001193125-15-206705-index.htm,48 KB,2015-05-29,2015,0001244937
4868,https://www.sec.gov/Archives/edgar/data/886035/000088603515000021/0000886035-15-000021-index.htm,21 KB,2015-06-01,2015,0000886035
4874,https://www.sec.gov/Archives/edgar/data/836690/000110465915042346/0001104659-15-042346-index.htm,25 KB,2015-06-01,2015,0000836690
4880,https://www.sec.gov/Archives/edgar/data/66570/000006657015000031/0000066570-15-000031-index.htm,349 KB,2015-05-29,2015,0000066570
4886,https://www.sec.gov/Archives/edgar/data/55772/000005577215000016/0000055772-15-000016-index.htm,117 KB,2015-05-28,2015,0000055772
4889,https://www.sec.gov/Archives/edgar/data/1164727/000119312515206871/0001193125-15-206871-index.htm,33 KB,2015-05-29,2015,0001164727
4895,https://www.sec.gov/Archives/edgar/data/936395/000093639515000030/0000936395-15-000030-index.htm,55 KB,2015-05-29,2015,0000936395
4901,https://www.sec.gov/Archives/edgar/data/55242/000005524215000016/0000055242-15-000016-index.htm,80 KB,2015-06-01,2015,0000055242
4907,https://www.sec.gov/Archives/edgar/data/850460/000119312515205521/0001193125-15-205521-index.htm,15 KB,2015-05-29,2015,0000850460
4913,https://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/0001359841-15-000110-index.htm,91 KB,2015-05-27,2015,0001359841
4919,https://www.sec.gov/Archives/edgar/data/1058057/000119312515206793/0001193125-15-206793-index.htm,230 KB,2015-05-29,2015,0001058057
4925,https://www.sec.gov/Archives/edgar/data/1358651/000110465915050643/0001104659-15-050643-index.htm,30 KB,2015-07-10,2015,0001358651
4932,https://www.sec.gov/Archives/edgar/data/63276/000119312515208812/0001193125-15-208812-index.htm,82 KB,2015-06-01,2015,0000063276
4937,https://www.sec.gov/Archives/edgar/data/313807/000119312515203312/0001193125-15-203312-index.htm,12 KB,2015-05-28,2015,0000313807
4944,https://www.sec.gov/Archives/edgar/data/849399/000119312515208704/0001193125-15-208704-index.htm,196 KB,2015-06-01,2015,0000849399
