,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
5051,https://www.sec.gov/Archives/edgar/data/1289636/000109690616001659/0001096906-16-001659-index.htm,42 KB,0001096906-16-001659,2016-05-31,2016,0001289636,PROFIRE ENERGY INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5055,https://www.sec.gov/Archives/edgar/data/817366/000115752316005694/0001157523-16-005694-index.htm,32 KB,0001157523-16-005694,2016-05-20,2016,0000817366,VCA INC,3,"['VCA INC. FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5061,https://www.sec.gov/Archives/edgar/data/1021860/000119312516609780/0001193125-16-609780-index.htm,24 KB,0001193125-16-609780,2016-06-01,2016,0001021860,NATIONAL OILWELL VARCO INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5067,https://www.sec.gov/Archives/edgar/data/1282631/000110465916124382/0001104659-16-124382-index.htm,656 KB,0001104659-16-124382,2016-05-31,2016,0001282631,NETLIST INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5072,https://www.sec.gov/Archives/edgar/data/708819/000119312516608579/0001193125-16-608579-index.htm,194 KB,0001193125-16-608579,2016-05-31,2016,0000708819,MCDERMOTT INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5078,https://www.sec.gov/Archives/edgar/data/1099800/000109980016000060/0001099800-16-000060-index.htm,73 KB,0001099800-16-000060,2016-05-31,2016,0001099800,Edwards Lifesciences Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5084,https://www.sec.gov/Archives/edgar/data/46129/000110465916124109/0001104659-16-124109-index.htm,586 KB,0001104659-16-124109,2016-05-31,2016,0000046129,ALLIED MOTION TECHNOLOGIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5096,https://www.sec.gov/Archives/edgar/data/1401257/000119312516603640/0001193125-16-603640-index.htm,24 KB,0001193125-16-603640,2016-05-26,2016,0001401257,"FORUM ENERGY TECHNOLOGIES, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5102,https://www.sec.gov/Archives/edgar/data/1159167/000115916716000090/0001159167-16-000090-index.htm,65 KB,0001159167-16-000090,2016-05-31,2016,0001159167,IROBOT CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5117,https://www.sec.gov/Archives/edgar/data/917523/000119312516608446/0001193125-16-608446-index.htm,46 KB,0001193125-16-608446,2016-05-31,2016,0000917523,"Revolution Lighting Technologies, Inc.",3,"['FORM SD', 'CONFLICT MINERALS REPORT OF REVOLUTION LIGHTING TECHNOLOGIES, INC.', 'Complete submission text file']"
5124,https://www.sec.gov/Archives/edgar/data/1095348/000117184316010400/0001171843-16-010400-index.htm,99 KB,0001171843-16-010400,2016-06-01,2016,0001095348,O2MICRO INTERNATIONAL LTD,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5130,https://www.sec.gov/Archives/edgar/data/78239/000007823916000074/0000078239-16-000074-index.htm,63 KB,0000078239-16-000074,2016-05-31,2016,0000078239,PVH CORP. /DE/,3,"['FORM SD DISCLOSURE STATEMENT 5.31.16', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT ENDED DECEMBER 31, 2015', 'Complete submission text file']"
5164,https://www.sec.gov/Archives/edgar/data/66382/000006638216000075/0000066382-16-000075-index.htm,195 KB,0000066382-16-000075,2016-05-26,2016,0000066382,MILLER HERMAN INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5177,https://www.sec.gov/Archives/edgar/data/1039065/000110465916124075/0001104659-16-124075-index.htm,50 KB,0001104659-16-124075,2016-05-27,2016,0001039065,OSI SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5180,https://www.sec.gov/Archives/edgar/data/816159/000110465916123320/0001104659-16-123320-index.htm,323 KB,0001104659-16-123320,2016-05-25,2016,0000816159,AIR METHODS CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5190,https://www.sec.gov/Archives/edgar/data/1047881/000143774916032769/0001437749-16-032769-index.htm,91 KB,0001437749-16-032769,2016-05-25,2016,0001047881,"TALON INTERNATIONAL, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5196,https://www.sec.gov/Archives/edgar/data/719955/000119312516608334/0001193125-16-608334-index.htm,179 KB,0001193125-16-608334,2016-05-31,2016,0000719955,WILLIAMS SONOMA INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5203,https://www.sec.gov/Archives/edgar/data/29905/000002990516000080/0000029905-16-000080-index.htm,720 KB,0000029905-16-000080,2016-05-27,2016,0000029905,DOVER Corp,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5209,https://www.sec.gov/Archives/edgar/data/1418819/000119312516606321/0001193125-16-606321-index.htm,50 KB,0001193125-16-606321,2016-05-27,2016,0001418819,Iridium Communications Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5216,https://www.sec.gov/Archives/edgar/data/76282/000007628216000196/0000076282-16-000196-index.htm,61 KB,0000076282-16-000196,2016-05-31,2016,0000076282,PARK OHIO HOLDINGS CORP,3,"['SD', 'EX-1.02', 'Complete submission text file']"
5222,https://www.sec.gov/Archives/edgar/data/859737/000085973716000058/0000859737-16-000058-index.htm,369 KB,0000859737-16-000058,2016-05-31,2016,0000859737,HOLOGIC INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5228,https://www.sec.gov/Archives/edgar/data/32604/000095013816001152/0000950138-16-001152-index.htm,46 KB,0000950138-16-001152,2016-05-31,2016,0000032604,EMERSON ELECTRIC CO,3,"['', '', 'Complete submission text file']"
5234,https://www.sec.gov/Archives/edgar/data/1355096/000110465916124540/0001104659-16-124540-index.htm,147 KB,0001104659-16-124540,2016-05-31,2016,0001355096,"Qurate Retail, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5246,https://www.sec.gov/Archives/edgar/data/1113232/000110465916123870/0001104659-16-123870-index.htm,51 KB,0001104659-16-123870,2016-05-27,2016,0001113232,AXCELIS TECHNOLOGIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5252,https://www.sec.gov/Archives/edgar/data/864749/000119312516608322/0001193125-16-608322-index.htm,137 KB,0001193125-16-608322,2016-05-31,2016,0000864749,TRIMBLE INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5258,https://www.sec.gov/Archives/edgar/data/1119769/000117891316005597/0001178913-16-005597-index.htm,339 KB,0001178913-16-005597,2016-05-31,2016,0001119769,CERAGON NETWORKS LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5264,https://www.sec.gov/Archives/edgar/data/924613/000094787116001226/0000947871-16-001226-index.htm,1 MB,0000947871-16-001226,2016-05-27,2016,0000924613,NOKIA CORP,8,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
5270,https://www.sec.gov/Archives/edgar/data/701985/000070198516000066/0000701985-16-000066-index.htm,131 KB,0000701985-16-000066,2016-05-27,2016,0000701985,"L Brands, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5278,https://www.sec.gov/Archives/edgar/data/1037038/000119312516604223/0001193125-16-604223-index.htm,152 KB,0001193125-16-604223,2016-05-26,2016,0001037038,RALPH LAUREN CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5282,https://www.sec.gov/Archives/edgar/data/1068875/000106887516000226/0001068875-16-000226-index.htm,73 KB,0001068875-16-000226,2016-05-27,2016,0001068875,"BLUCORA, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5294,https://www.sec.gov/Archives/edgar/data/97210/000119312516603905/0001193125-16-603905-index.htm,44 KB,0001193125-16-603905,2016-05-26,2016,0000097210,"TERADYNE, INC",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5300,https://www.sec.gov/Archives/edgar/data/80424/000008042416000189/0000080424-16-000189-index.htm,111 KB,0000080424-16-000189,2016-05-31,2016,0000080424,PROCTER & GAMBLE Co,4,"['CONFLICT MINERALS YEAR ENDED 2015', 'ITEM 1.01', '', 'Complete submission text file']"
5306,https://www.sec.gov/Archives/edgar/data/30554/000003055416000129/0000030554-16-000129-index.htm,51 KB,0000030554-16-000129,2016-05-31,2016,0000030554,DUPONT E I DE NEMOURS & CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5312,https://www.sec.gov/Archives/edgar/data/40888/000004088816000035/0000040888-16-000035-index.htm,537 KB,0000040888-16-000035,2016-05-31,2016,0000040888,"AEROJET ROCKETDYNE HOLDINGS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5318,https://www.sec.gov/Archives/edgar/data/1123494/000117184316010362/0001171843-16-010362-index.htm,287 KB,0001171843-16-010362,2016-05-27,2016,0001123494,HARVARD BIOSCIENCE INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5324,https://www.sec.gov/Archives/edgar/data/1501585/000119312516607423/0001193125-16-607423-index.htm,173 KB,0001193125-16-607423,2016-05-31,2016,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",5,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
5341,https://www.sec.gov/Archives/edgar/data/1284807/000128480716000073/0001284807-16-000073-index.htm,57 KB,0001284807-16-000073,2016-05-27,2016,0001284807,PLY GEM HOLDINGS INC,4,"['PLY GEM FORM SD', 'EXHIBIT 1.01', 'LOGO', 'Complete submission text file']"
5347,https://www.sec.gov/Archives/edgar/data/1564902/000156459016020168/0001564590-16-020168-index.htm,73 KB,0001564590-16-020168,2016-05-31,2016,0001564902,"SeaWorld Entertainment, Inc.",4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
5356,https://www.sec.gov/Archives/edgar/data/1109354/000110465916123987/0001104659-16-123987-index.htm,433 KB,0001104659-16-123987,2016-05-27,2016,0001109354,BRUKER CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5362,https://www.sec.gov/Archives/edgar/data/1017303/000114036116067780/0001140361-16-067780-index.htm,42 KB,0001140361-16-067780,2016-05-31,2016,0001017303,TRANSACT TECHNOLOGIES INC,3,"['TRANSACT TECHNOLOGIES INC SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
5368,https://www.sec.gov/Archives/edgar/data/903129/000095012316017776/0000950123-16-017776-index.htm,67 KB,0000950123-16-017776,2016-05-26,2016,0000903129,GENTHERM Inc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5373,https://www.sec.gov/Archives/edgar/data/887969/000088796916000112/0000887969-16-000112-index.htm,242 KB,0000887969-16-000112,2016-05-27,2016,0000887969,MRV COMMUNICATIONS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5381,https://www.sec.gov/Archives/edgar/data/39020/000118518516004732/0001185185-16-004732-index.htm,401 KB,0001185185-16-004732,2016-05-27,2016,0000039020,FREQUENCY ELECTRONICS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5387,https://www.sec.gov/Archives/edgar/data/29644/000089710116002449/0000897101-16-002449-index.htm,271 KB,0000897101-16-002449,2016-05-31,2016,0000029644,DONALDSON CO INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT OF DONALDSON COMPANY, INC.', 'Complete submission text file']"
5392,https://www.sec.gov/Archives/edgar/data/1050915/000119312516606466/0001193125-16-606466-index.htm,184 KB,0001193125-16-606466,2016-05-27,2016,0001050915,"QUANTA SERVICES, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5398,https://www.sec.gov/Archives/edgar/data/909832/000090983216000026/0000909832-16-000026-index.htm,179 KB,0000909832-16-000026,2016-06-01,2016,0000909832,COSTCO WHOLESALE CORP /NEW,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5404,https://www.sec.gov/Archives/edgar/data/1580808/000158080816000088/0001580808-16-000088-index.htm,942 KB,0001580808-16-000088,2016-05-20,2016,0001580808,"A10 Networks, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5409,https://www.sec.gov/Archives/edgar/data/100378/000143774916032937/0001437749-16-032937-index.htm,63 KB,0001437749-16-032937,2016-05-27,2016,0000100378,TWIN DISC INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5415,https://www.sec.gov/Archives/edgar/data/737758/000110465916124170/0001104659-16-124170-index.htm,81 KB,0001104659-16-124170,2016-05-31,2016,0000737758,TORO CO,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5421,https://www.sec.gov/Archives/edgar/data/1041859/000114420416105867/0001144204-16-105867-index.htm,173 KB,0001144204-16-105867,2016-05-31,2016,0001041859,"Childrens Place, Inc.",3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
5430,https://www.sec.gov/Archives/edgar/data/318996/000119312516591888/0001193125-16-591888-index.htm,695 KB,0001193125-16-591888,2016-05-16,2016,0000318996,KEY ENERGY SERVICES INC,14,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
5433,https://www.sec.gov/Archives/edgar/data/786110/000119312516607957/0001193125-16-607957-index.htm,59 KB,0001193125-16-607957,2016-05-31,2016,0000786110,GYMBOREE CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
5438,https://www.sec.gov/Archives/edgar/data/355999/000119312516605466/0001193125-16-605466-index.htm,27 KB,0001193125-16-605466,2016-05-27,2016,0000355999,ESSENDANT INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5450,https://www.sec.gov/Archives/edgar/data/1047122/000104712216000258/0001047122-16-000258-index.htm,66 KB,0001047122-16-000258,2016-05-26,2016,0001047122,RAYTHEON CO/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5456,https://www.sec.gov/Archives/edgar/data/743238/000143774916032886/0001437749-16-032886-index.htm,2 MB,0001437749-16-032886,2016-05-27,2016,0000743238,SPARTAN MOTORS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5462,https://www.sec.gov/Archives/edgar/data/21665/000093041316007282/0000930413-16-007282-index.htm,62 KB,0000930413-16-007282,2016-05-31,2016,0000021665,COLGATE PALMOLIVE CO,3,"['', '', 'Complete submission text file']"
5471,https://www.sec.gov/Archives/edgar/data/1587523/000119312516603908/0001193125-16-603908-index.htm,130 KB,0001193125-16-603908,2016-05-26,2016,0001587523,Knowles Corp,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5476,https://www.sec.gov/Archives/edgar/data/924383/000143774916033093/0001437749-16-033093-index.htm,38 KB,0001437749-16-033093,2016-06-01,2016,0000924383,LRAD Corp,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5482,https://www.sec.gov/Archives/edgar/data/49826/000004982616000212/0000049826-16-000212-index.htm,409 KB,0000049826-16-000212,2016-05-31,2016,0000049826,ILLINOIS TOOL WORKS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5487,https://www.sec.gov/Archives/edgar/data/749038/000114420416105347/0001144204-16-105347-index.htm,22 KB,0001144204-16-105347,2016-05-27,2016,0000749038,"CCUR Holdings, Inc.",3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
5493,https://www.sec.gov/Archives/edgar/data/1443646/000144364616000143/0001443646-16-000143-index.htm,42 KB,0001443646-16-000143,2016-05-31,2016,0001443646,Booz Allen Hamilton Holding Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5499,https://www.sec.gov/Archives/edgar/data/26172/000089706916000904/0000897069-16-000904-index.htm,1 MB,0000897069-16-000904,2016-05-20,2016,0000026172,CUMMINS INC,3,"['', '', 'Complete submission text file']"
5505,https://www.sec.gov/Archives/edgar/data/1485469/000114420416103352/0001144204-16-103352-index.htm,61 KB,0001144204-16-103352,2016-05-18,2016,0001485469,"Tower International, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5511,https://www.sec.gov/Archives/edgar/data/200406/000020040616000090/0000200406-16-000090-index.htm,462 KB,0000200406-16-000090,2016-05-31,2016,0000200406,JOHNSON & JOHNSON,4,"['SD 2015', 'CONFLICT MINERALS REPORT EXHIBIT 1.01', 'J&J LOGO', 'Complete submission text file']"
5534,https://www.sec.gov/Archives/edgar/data/1591956/000159195616000032/0001591956-16-000032-index.htm,38 KB,0001591956-16-000032,2016-05-24,2016,0001591956,Sphere 3D Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5545,https://www.sec.gov/Archives/edgar/data/1650962/000165096216000073/0001650962-16-000073-index.htm,75 KB,0001650962-16-000073,2016-05-31,2016,0001650962,"Welbilt, Inc.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5557,https://www.sec.gov/Archives/edgar/data/1590714/000159071416000157/0001590714-16-000157-index.htm,66 KB,0001590714-16-000157,2016-05-19,2016,0001590714,Element Solutions Inc,3,"['CONFLICT MINERALS DISCLOSURE', '', 'Complete submission text file']"
5562,https://www.sec.gov/Archives/edgar/data/921582/000119312516608502/0001193125-16-608502-index.htm,225 KB,0001193125-16-608502,2016-05-31,2016,0000921582,IMAX CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5568,https://www.sec.gov/Archives/edgar/data/813762/000081376216000076/0000813762-16-000076-index.htm,553 KB,0000813762-16-000076,2016-05-27,2016,0000813762,ICAHN ENTERPRISES L.P.,4,"['SD', 'EXHIBIT 1.01', 'EXHIBIT 1.01', 'Complete submission text file']"
5572,https://www.sec.gov/Archives/edgar/data/310056/000031005616000057/0000310056-16-000057-index.htm,38 KB,0000310056-16-000057,2016-05-31,2016,0000310056,VICON INDUSTRIES INC /NY/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5578,https://www.sec.gov/Archives/edgar/data/820318/000119312516608220/0001193125-16-608220-index.htm,39 KB,0001193125-16-608220,2016-05-31,2016,0000820318,II-VI INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
5590,https://www.sec.gov/Archives/edgar/data/842162/000084216216000033/0000842162-16-000033-index.htm,214 KB,0000842162-16-000033,2016-05-23,2016,0000842162,LEAR CORP,6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
5596,https://www.sec.gov/Archives/edgar/data/890491/000119312516608109/0001193125-16-608109-index.htm,35 KB,0001193125-16-608109,2016-05-31,2016,0000890491,BARNES & NOBLE INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
5602,https://www.sec.gov/Archives/edgar/data/773840/000093041316007283/0000930413-16-007283-index.htm,56 KB,0000930413-16-007283,2016-05-31,2016,0000773840,HONEYWELL INTERNATIONAL INC,3,"['', '', 'Complete submission text file']"
5617,https://www.sec.gov/Archives/edgar/data/101829/000010182916000067/0000101829-16-000067-index.htm,91 KB,0000101829-16-000067,2016-05-31,2016,0000101829,UNITED TECHNOLOGIES CORP /DE/,3,"['FORM SD - CONFLICT MINERALS REPORT FOR THE YEAR ENDED DECEMBER 31, 2015', 'EXHIBIT 1.01', 'Complete submission text file']"
5622,https://www.sec.gov/Archives/edgar/data/57083/000119312516605006/0001193125-16-605006-index.htm,134 KB,0001193125-16-605006,2016-05-27,2016,0000057083,KYOCERA CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
5630,https://www.sec.gov/Archives/edgar/data/742112/000074211216000143/0000742112-16-000143-index.htm,47 KB,0000742112-16-000143,2016-05-27,2016,0000742112,INVACARE CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5636,https://www.sec.gov/Archives/edgar/data/763532/000089225116000228/0000892251-16-000228-index.htm,36 KB,0000892251-16-000228,2016-05-26,2016,0000763532,LSI INDUSTRIES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM', 'Complete submission text file']"
5641,https://www.sec.gov/Archives/edgar/data/33619/000119312516608563/0001193125-16-608563-index.htm,59 KB,0001193125-16-608563,2016-05-31,2016,0000033619,ESTERLINE TECHNOLOGIES CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5647,https://www.sec.gov/Archives/edgar/data/313216/000119312516607860/0001193125-16-607860-index.htm,372 KB,0001193125-16-607860,2016-05-31,2016,0000313216,KONINKLIJKE PHILIPS NV,6,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
5653,https://www.sec.gov/Archives/edgar/data/815094/000119312516608353/0001193125-16-608353-index.htm,20 KB,0001193125-16-608353,2016-05-31,2016,0000815094,ABIOMED INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5659,https://www.sec.gov/Archives/edgar/data/310354/000031035416000073/0000310354-16-000073-index.htm,54 KB,0000310354-16-000073,2016-05-31,2016,0000310354,STANDEX INTERNATIONAL CORP/DE/,3,"['', '', 'Complete submission text file']"
5665,https://www.sec.gov/Archives/edgar/data/1449488/000144948816000119/0001449488-16-000119-index.htm,290 KB,0001449488-16-000119,2016-05-31,2016,0001449488,CSI Compressco LP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5670,https://www.sec.gov/Archives/edgar/data/764579/000107261316000799/0001072613-16-000799-index.htm,64 KB,0001072613-16-000799,2016-05-27,2016,0000764579,CAS MEDICAL SYSTEMS INC,3,"['CAS MEDICAL SYSTEMS - FORM SD', 'CONFLICT MINERALS REPORT OF CAS MEDICAL SYSTEMS, INC.', 'Complete submission text file']"
5677,https://www.sec.gov/Archives/edgar/data/48039/000004803916000122/0000048039-16-000122-index.htm,105 KB,0000048039-16-000122,2016-05-26,2016,0000048039,HollyFrontier Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5683,https://www.sec.gov/Archives/edgar/data/26324/000002632416000047/0000026324-16-000047-index.htm,73 KB,0000026324-16-000047,2016-05-26,2016,0000026324,CURTISS WRIGHT CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5689,https://www.sec.gov/Archives/edgar/data/756620/000119312516607613/0001193125-16-607613-index.htm,26 KB,0001193125-16-607613,2016-05-31,2016,0000756620,BT GROUP PLC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5695,https://www.sec.gov/Archives/edgar/data/799288/000079928816000152/0000799288-16-000152-index.htm,88 KB,0000799288-16-000152,2016-05-24,2016,0000799288,"LANDS' END, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5700,https://www.sec.gov/Archives/edgar/data/109563/000010956316000241/0000109563-16-000241-index.htm,66 KB,0000109563-16-000241,2016-05-27,2016,0000109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5706,https://www.sec.gov/Archives/edgar/data/717826/000119312516537868/0001193125-16-537868-index.htm,110 KB,0001193125-16-537868,2016-04-12,2016,0000717826,ERICSSON LM TELEPHONE CO,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5711,https://www.sec.gov/Archives/edgar/data/1566844/000117891316005599/0001178913-16-005599-index.htm,55 KB,0001178913-16-005599,2016-05-31,2016,0001566844,MAZOR ROBOTICS LTD.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5717,https://www.sec.gov/Archives/edgar/data/886128/000119312516608289/0001193125-16-608289-index.htm,27 KB,0001193125-16-608289,2016-05-31,2016,0000886128,FUELCELL ENERGY INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5721,https://www.sec.gov/Archives/edgar/data/825411/000117184316010352/0001171843-16-010352-index.htm,281 KB,0001171843-16-010352,2016-05-27,2016,0000825411,"SEVCON, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5727,https://www.sec.gov/Archives/edgar/data/1320854/000119312516608558/0001193125-16-608558-index.htm,34 KB,0001193125-16-608558,2016-05-31,2016,0001320854,"FreightCar America, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5733,https://www.sec.gov/Archives/edgar/data/701288/000135448816007675/0001354488-16-007675-index.htm,308 KB,0001354488-16-007675,2016-05-27,2016,0000701288,ATRION CORP,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
5739,https://www.sec.gov/Archives/edgar/data/29915/000119312516608313/0001193125-16-608313-index.htm,40 KB,0001193125-16-608313,2016-05-31,2016,0000029915,DOW CHEMICAL CO /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5745,https://www.sec.gov/Archives/edgar/data/9092/000119312516608198/0001193125-16-608198-index.htm,283 KB,0001193125-16-608198,2016-05-31,2016,0000009092,BADGER METER INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5751,https://www.sec.gov/Archives/edgar/data/1116284/000111628416000062/0001116284-16-000062-index.htm,48 KB,0001116284-16-000062,2016-05-27,2016,0001116284,EXFO INC.,3,"['EXFO INC. FORM SD 2015-12-31', 'EXHIBIT 1.01', 'Complete submission text file']"
5757,https://www.sec.gov/Archives/edgar/data/69633/000114420416105566/0001144204-16-105566-index.htm,207 KB,0001144204-16-105566,2016-05-27,2016,0000069633,"NAPCO SECURITY TECHNOLOGIES, INC",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5763,https://www.sec.gov/Archives/edgar/data/1043604/000119312516608303/0001193125-16-608303-index.htm,150 KB,0001193125-16-608303,2016-05-31,2016,0001043604,JUNIPER NETWORKS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5775,https://www.sec.gov/Archives/edgar/data/203527/000119312516608627/0001193125-16-608627-index.htm,245 KB,0001193125-16-608627,2016-05-31,2016,0000203527,VARIAN MEDICAL SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5781,https://www.sec.gov/Archives/edgar/data/913277/000114420416105179/0001144204-16-105179-index.htm,53 KB,0001144204-16-105179,2016-05-26,2016,0000913277,Clarus Corp,4,"['SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
5787,https://www.sec.gov/Archives/edgar/data/1289340/000119312516603751/0001193125-16-603751-index.htm,184 KB,0001193125-16-603751,2016-05-26,2016,0001289340,"Stereotaxis, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5805,https://www.sec.gov/Archives/edgar/data/1003078/000114420416104137/0001144204-16-104137-index.htm,122 KB,0001144204-16-104137,2016-05-23,2016,0001003078,MSC INDUSTRIAL DIRECT CO INC,4,"['SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
5810,https://www.sec.gov/Archives/edgar/data/900349/000119312516594657/0001193125-16-594657-index.htm,28 KB,0001193125-16-594657,2016-05-18,2016,0000900349,"PERRY ELLIS INTERNATIONAL, INC",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5816,https://www.sec.gov/Archives/edgar/data/30305/000119312516618995/0001193125-16-618995-index.htm,20 KB,0001193125-16-618995,2016-06-10,2016,0000030305,DUCOMMUN INC /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
