,link,size,filing_date,year,cik,conformed_name
3064,https://www.sec.gov/Archives/edgar/data/1090061/000119312514219406/0001193125-14-219406-index.htm,15 KB,2014-05-30,2014,0001090061,OMNOVA SOLUTIONS INC
3075,https://www.sec.gov/Archives/edgar/data/1483510/000148351014000089/0001483510-14-000089-index.htm,54 KB,2014-06-02,2014,0001483510,"EXPRESS, INC."
3082,https://www.sec.gov/Archives/edgar/data/35214/000119312514217204/0001193125-14-217204-index.htm,16 KB,2014-05-29,2014,0000035214,FERRO CORP
3088,https://www.sec.gov/Archives/edgar/data/1094084/000101968714002201/0001019687-14-002201-index.htm,17 KB,2014-05-29,2014,0001094084,TELKONET INC
3089,https://www.sec.gov/Archives/edgar/data/39648/000003964814000024/0000039648-14-000024-index.htm,17 KB,2014-05-29,2014,0000039648,G&K SERVICES LLC
3095,https://www.sec.gov/Archives/edgar/data/1120370/000110465914043178/0001104659-14-043178-index.htm,65 KB,2014-06-02,2014,0001120370,"BROADWIND ENERGY, INC."
3101,https://www.sec.gov/Archives/edgar/data/68505/000119312514221374/0001193125-14-221374-index.htm,126 KB,2014-06-02,2014,0000068505,"Motorola Solutions, Inc."
3107,https://www.sec.gov/Archives/edgar/data/1333141/000110465914043112/0001104659-14-043112-index.htm,41 KB,2014-06-02,2014,0001333141,Fresenius Medical Care AG & Co. KGaA
3113,https://www.sec.gov/Archives/edgar/data/1067428/000119312514218151/0001193125-14-218151-index.htm,35 KB,2014-05-30,2014,0001067428,ANGLOGOLD ASHANTI LTD
3117,https://www.sec.gov/Archives/edgar/data/93676/000143774914010447/0001437749-14-010447-index.htm,37 KB,2014-06-02,2014,0000093676,STARRETT L S CO
3123,https://www.sec.gov/Archives/edgar/data/101984/000010198414000034/0000101984-14-000034-index.htm,151 KB,2014-06-02,2014,0000101984,UNIVERSAL ELECTRONICS INC
3133,https://www.sec.gov/Archives/edgar/data/883980/000110465914042918/0001104659-14-042918-index.htm,32 KB,2014-05-30,2014,0000883980,FIRST DATA CORP
3141,https://www.sec.gov/Archives/edgar/data/1350593/000135059314000019/0001350593-14-000019-index.htm,26 KB,2014-06-02,2014,0001350593,"Mueller Water Products, Inc."
3150,https://www.sec.gov/Archives/edgar/data/95953/000009595314000040/0000095953-14-000040-index.htm,57 KB,2014-06-02,2014,0000095953,SYNALLOY CORP
3157,https://www.sec.gov/Archives/edgar/data/8146/000119312514222103/0001193125-14-222103-index.htm,15 KB,2014-06-02,2014,0000008146,"AstroNova, Inc."
3168,https://www.sec.gov/Archives/edgar/data/811240/000119312514222048/0001193125-14-222048-index.htm,90 KB,2014-06-02,2014,0000811240,"BIOLASE, INC"
3179,https://www.sec.gov/Archives/edgar/data/109177/000095014214001214/0000950142-14-001214-index.htm,21 KB,2014-06-02,2014,0000109177,"Spectrum Brands Holdings, Inc."
3186,https://www.sec.gov/Archives/edgar/data/808450/000119312514218161/0001193125-14-218161-index.htm,47 KB,2014-05-30,2014,0000808450,NAVISTAR INTERNATIONAL CORP
3192,https://www.sec.gov/Archives/edgar/data/1012100/000119312514217313/0001193125-14-217313-index.htm,13 KB,2014-05-29,2014,0001012100,SEALED AIR CORP/DE
3198,https://www.sec.gov/Archives/edgar/data/1121484/000143774914010340/0001437749-14-010340-index.htm,88 KB,2014-06-02,2014,0001121484,"OIL STATES INTERNATIONAL, INC"
3204,https://www.sec.gov/Archives/edgar/data/72333/000007233314000105/0000072333-14-000105-index.htm,76 KB,2014-06-02,2014,0000072333,NORDSTROM INC
3208,https://www.sec.gov/Archives/edgar/data/106618/000010661814000013/0000106618-14-000013-index.htm,60 KB,2014-05-30,2014,0000106618,HANDY & HARMAN LTD.
3214,https://www.sec.gov/Archives/edgar/data/1290900/000119312514221693/0001193125-14-221693-index.htm,22 KB,2014-06-02,2014,0001290900,"Commercial Vehicle Group, Inc."
3220,https://www.sec.gov/Archives/edgar/data/82811/000008281114000083/0000082811-14-000083-index.htm,69 KB,2014-05-30,2014,0000082811,REGAL BELOIT CORP
3227,https://www.sec.gov/Archives/edgar/data/897429/000119312514219847/0001193125-14-219847-index.htm,57 KB,2014-05-30,2014,0000897429,"CHICO'S FAS, INC."
3237,https://www.sec.gov/Archives/edgar/data/89800/000119312514220147/0001193125-14-220147-index.htm,32 KB,2014-05-30,2014,0000089800,SHERWIN WILLIAMS CO
3243,https://www.sec.gov/Archives/edgar/data/1033905/000103390514000113/0001033905-14-000113-index.htm,70 KB,2014-06-02,2014,0001033905,LUMINEX CORP
3249,https://www.sec.gov/Archives/edgar/data/46619/000004661914000030/0000046619-14-000030-index.htm,78 KB,2014-05-30,2014,0000046619,HEICO CORP
3255,https://www.sec.gov/Archives/edgar/data/1750/000110465914043160/0001104659-14-043160-index.htm,54 KB,2014-06-02,2014,0000001750,AAR CORP
3260,https://www.sec.gov/Archives/edgar/data/1111759/000119312514218166/0001193125-14-218166-index.htm,100 KB,2014-05-30,2014,0001111759,SILICONWARE PRECISION INDUSTRIES CO LTD
3261,https://www.sec.gov/Archives/edgar/data/1111759/000119312514155781/0001193125-14-155781-index.htm,18 KB,2014-04-24,2014,0001111759,SILICONWARE PRECISION INDUSTRIES CO LTD
3270,https://www.sec.gov/Archives/edgar/data/827054/000082705414000142/0000827054-14-000142-index.htm,300 KB,2014-06-02,2014,0000827054,MICROCHIP TECHNOLOGY INC
3276,https://www.sec.gov/Archives/edgar/data/94845/000119312514221873/0001193125-14-221873-index.htm,32 KB,2014-06-02,2014,0000094845,LEVI STRAUSS & CO
3282,https://www.sec.gov/Archives/edgar/data/315374/000114420414035053/0001144204-14-035053-index.htm,36 KB,2014-06-02,2014,0000315374,HURCO COMPANIES INC
3288,https://www.sec.gov/Archives/edgar/data/1288469/000128846914000016/0001288469-14-000016-index.htm,88 KB,2014-06-02,2014,0001288469,MAXLINEAR INC
3294,https://www.sec.gov/Archives/edgar/data/1020214/000119312514222237/0001193125-14-222237-index.htm,23 KB,2014-06-02,2014,0001020214,CERUS CORP
3300,https://www.sec.gov/Archives/edgar/data/42582/000119312514222383/0001193125-14-222383-index.htm,42 KB,2014-06-02,2014,0000042582,GOODYEAR TIRE & RUBBER CO /OH/
3306,https://www.sec.gov/Archives/edgar/data/1114925/000101968714002234/0001019687-14-002234-index.htm,35 KB,2014-06-02,2014,0001114925,LANTRONIX INC
3312,https://www.sec.gov/Archives/edgar/data/93410/000009341014000027/0000093410-14-000027-index.htm,16 KB,2014-05-30,2014,0000093410,CHEVRON CORP
3318,https://www.sec.gov/Archives/edgar/data/1110803/000111080314000198/0001110803-14-000198-index.htm,264 KB,2014-06-02,2014,0001110803,"ILLUMINA, INC."
3324,https://www.sec.gov/Archives/edgar/data/9389/000114036114024045/0001140361-14-024045-index.htm,54 KB,2014-06-02,2014,0000009389,BALL Corp
3330,https://www.sec.gov/Archives/edgar/data/883241/000119312514220215/0001193125-14-220215-index.htm,68 KB,2014-06-02,2014,0000883241,SYNOPSYS INC
3336,https://www.sec.gov/Archives/edgar/data/1466258/000146625814000030/0001466258-14-000030-index.htm,48 KB,2014-06-02,2014,0001466258,Ingersoll-Rand plc
3342,https://www.sec.gov/Archives/edgar/data/26780/000119312514219942/0001193125-14-219942-index.htm,39 KB,2014-05-30,2014,0000026780,DANA INC
3348,https://www.sec.gov/Archives/edgar/data/202058/000119312514219698/0001193125-14-219698-index.htm,146 KB,2014-05-30,2014,0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/"
3354,https://www.sec.gov/Archives/edgar/data/1180145/000118014514000013/0001180145-14-000013-index.htm,57 KB,2014-06-02,2014,0001180145,Cardiovascular Systems Inc
3360,https://www.sec.gov/Archives/edgar/data/849869/000119312514222176/0001193125-14-222176-index.htm,39 KB,2014-06-02,2014,0000849869,SILGAN HOLDINGS INC
3366,https://www.sec.gov/Archives/edgar/data/708821/000114036114024666/0001140361-14-024666-index.htm,22 KB,2014-06-05,2014,0000708821,PAR TECHNOLOGY CORP
3374,https://www.sec.gov/Archives/edgar/data/915913/000119312514220058/0001193125-14-220058-index.htm,17 KB,2014-05-30,2014,0000915913,ALBEMARLE CORP
3380,https://www.sec.gov/Archives/edgar/data/1280452/000143774914010462/0001437749-14-010462-index.htm,30 KB,2014-06-02,2014,0001280452,MONOLITHIC POWER SYSTEMS INC
3386,https://www.sec.gov/Archives/edgar/data/1420800/000119312514220874/0001193125-14-220874-index.htm,44 KB,2014-06-02,2014,0001420800,Colfax CORP
3392,https://www.sec.gov/Archives/edgar/data/926326/000092632614000021/0000926326-14-000021-index.htm,137 KB,2014-06-02,2014,0000926326,"OMNICELL, Inc"
3398,https://www.sec.gov/Archives/edgar/data/1109345/000117891314001933/0001178913-14-001933-index.htm,34 KB,2014-06-02,2014,0001109345,NOVA MEASURING INSTRUMENTS LTD
3401,https://www.sec.gov/Archives/edgar/data/320340/000143774914010258/0001437749-14-010258-index.htm,25 KB,2014-05-30,2014,0000320340,INTELLIGENT SYSTEMS CORP
3402,https://www.sec.gov/Archives/edgar/data/1307954/000110465914043321/0001104659-14-043321-index.htm,118 KB,2014-06-02,2014,0001307954,Huntsman CORP
3408,https://www.sec.gov/Archives/edgar/data/1001902/000119312514222244/0001193125-14-222244-index.htm,133 KB,2014-06-02,2014,0001001902,INTEVAC INC
3414,https://www.sec.gov/Archives/edgar/data/1296445/000143774914010229/0001437749-14-010229-index.htm,79 KB,2014-05-30,2014,0001296445,"ORMAT TECHNOLOGIES, INC."
3418,https://www.sec.gov/Archives/edgar/data/909791/000090979114000033/0000909791-14-000033-index.htm,59 KB,2014-06-02,2014,0000909791,ULTRATECH INC
3420,https://www.sec.gov/Archives/edgar/data/1534504/000153450414000044/0001534504-14-000044-index.htm,27 KB,2014-06-02,2014,0001534504,PBF Energy Inc.
3426,https://www.sec.gov/Archives/edgar/data/64472/000119312514251054/0001193125-14-251054-index.htm,21 KB,2014-06-26,2014,0000064472,GENCOR INDUSTRIES INC
3432,https://www.sec.gov/Archives/edgar/data/19446/000110465914043207/0001104659-14-043207-index.htm,74 KB,2014-06-02,2014,0000019446,CANTEL MEDICAL CORP
3439,https://www.sec.gov/Archives/edgar/data/104169/000010416914000029/0000104169-14-000029-index.htm,40 KB,2014-06-02,2014,0000104169,Walmart Inc.
3441,https://www.sec.gov/Archives/edgar/data/1365742/000119312514218282/0001193125-14-218282-index.htm,18 KB,2014-05-30,2014,0001365742,"Acorn International, Inc."
3447,https://www.sec.gov/Archives/edgar/data/1409375/000140937514000011/0001409375-14-000011-index.htm,28 KB,2014-05-30,2014,0001409375,"ORION ENERGY SYSTEMS, INC."
3453,https://www.sec.gov/Archives/edgar/data/749098/000110465914043186/0001104659-14-043186-index.htm,85 KB,2014-06-02,2014,0000749098,MAGNA INTERNATIONAL INC
3459,https://www.sec.gov/Archives/edgar/data/1439095/000119312514219941/0001193125-14-219941-index.htm,30 KB,2014-05-30,2014,0001439095,MRC GLOBAL INC.
3468,https://www.sec.gov/Archives/edgar/data/1163302/000116330214000035/0001163302-14-000035-index.htm,16 KB,2014-05-30,2014,0001163302,UNITED STATES STEEL CORP
3488,https://www.sec.gov/Archives/edgar/data/912562/000119312514219964/0001193125-14-219964-index.htm,48 KB,2014-05-30,2014,0000912562,"GIBRALTAR INDUSTRIES, INC."
3493,https://www.sec.gov/Archives/edgar/data/91668/000121390014003842/0001213900-14-003842-index.htm,21 KB,2014-05-30,2014,0000091668,SOLITRON DEVICES INC
3498,https://www.sec.gov/Archives/edgar/data/881890/000114036114023999/0001140361-14-023999-index.htm,37 KB,2014-06-02,2014,0000881890,ABAXIS INC
3504,https://www.sec.gov/Archives/edgar/data/844965/000084496514000056/0000844965-14-000056-index.htm,47 KB,2014-06-02,2014,0000844965,TETRA TECHNOLOGIES INC
3509,https://www.sec.gov/Archives/edgar/data/810509/000114420414034950/0001144204-14-034950-index.htm,13 KB,2014-06-02,2014,0000810509,"NAVIDEA BIOPHARMACEUTICALS, INC."
3512,https://www.sec.gov/Archives/edgar/data/701811/000119312514222158/0001193125-14-222158-index.htm,15 KB,2014-06-02,2014,0000701811,MENTOR GRAPHICS CORP
3518,https://www.sec.gov/Archives/edgar/data/65759/000114036114023629/0001140361-14-023629-index.htm,17 KB,2014-05-30,2014,0000065759,MICROPAC INDUSTRIES INC
3524,https://www.sec.gov/Archives/edgar/data/1042893/000119312514340382/0001193125-14-340382-index.htm,17 KB,2014-09-12,2014,0001042893,DRIL-QUIP INC
3533,https://www.sec.gov/Archives/edgar/data/1413447/000119312514221013/0001193125-14-221013-index.htm,34 KB,2014-06-02,2014,0001413447,NXP Semiconductors N.V.
3539,https://www.sec.gov/Archives/edgar/data/1049502/000119312514220801/0001193125-14-220801-index.htm,45 KB,2014-06-02,2014,0001049502,MKS INSTRUMENTS INC
3545,https://www.sec.gov/Archives/edgar/data/77360/000119312514221972/0001193125-14-221972-index.htm,41 KB,2014-06-02,2014,0000077360,PENTAIR plc
3551,https://www.sec.gov/Archives/edgar/data/2186/000135448814003053/0001354488-14-003053-index.htm,47 KB,2014-06-02,2014,0000002186,BK Technologies Corp
3557,https://www.sec.gov/Archives/edgar/data/723254/000072325414000011/0000723254-14-000011-index.htm,55 KB,2014-05-30,2014,0000723254,CINTAS CORP
3563,https://www.sec.gov/Archives/edgar/data/915778/000143774914010405/0001437749-14-010405-index.htm,22 KB,2014-06-02,2014,0000915778,DSP GROUP INC /DE/
3569,https://www.sec.gov/Archives/edgar/data/1506492/000110465914042661/0001104659-14-042661-index.htm,42 KB,2014-05-30,2014,0001506492,"CHF Solutions, Inc."
3575,https://www.sec.gov/Archives/edgar/data/40533/000119312514219653/0001193125-14-219653-index.htm,26 KB,2014-05-30,2014,0000040533,GENERAL DYNAMICS CORP
3581,https://www.sec.gov/Archives/edgar/data/1129260/000119312514219801/0001193125-14-219801-index.htm,43 KB,2014-05-30,2014,0001129260,"VOCERA COMMUNICATIONS, INC."
3587,https://www.sec.gov/Archives/edgar/data/74303/000007430314000051/0000074303-14-000051-index.htm,87 KB,2014-06-02,2014,0000074303,OLIN Corp
3593,https://www.sec.gov/Archives/edgar/data/37996/000003799614000028/0000037996-14-000028-index.htm,65 KB,2014-05-28,2014,0000037996,FORD MOTOR CO
3599,https://www.sec.gov/Archives/edgar/data/916365/000091636514000112/0000916365-14-000112-index.htm,399 KB,2014-06-02,2014,0000916365,TRACTOR SUPPLY CO /DE/
3606,https://www.sec.gov/Archives/edgar/data/1048695/000144530514002376/0001445305-14-002376-index.htm,501 KB,2014-05-30,2014,0001048695,"F5 NETWORKS, INC."
3610,https://www.sec.gov/Archives/edgar/data/790715/000143774914010184/0001437749-14-010184-index.htm,347 KB,2014-05-30,2014,0000790715,SIGMA DESIGNS INC
3614,https://www.sec.gov/Archives/edgar/data/945699/000119312514221245/0001193125-14-221245-index.htm,19 KB,2014-06-02,2014,0000945699,"IXYS, LLC"
3617,https://www.sec.gov/Archives/edgar/data/60714/000119312514221310/0001193125-14-221310-index.htm,27 KB,2014-06-02,2014,0000060714,LSB INDUSTRIES INC
3626,https://www.sec.gov/Archives/edgar/data/93389/000114036114023951/0001140361-14-023951-index.htm,19 KB,2014-06-02,2014,0000093389,"STANDARD MOTOR PRODUCTS, INC."
3632,https://www.sec.gov/Archives/edgar/data/874396/000119312514220088/0001193125-14-220088-index.htm,27 KB,2014-05-30,2014,0000874396,"LIFETIME BRANDS, INC"
3638,https://www.sec.gov/Archives/edgar/data/1137789/000110465914042961/0001104659-14-042961-index.htm,292 KB,2014-05-30,2014,0001137789,Seagate Technology plc
3644,https://www.sec.gov/Archives/edgar/data/1368265/000110465914043118/0001104659-14-043118-index.htm,62 KB,2014-06-02,2014,0001368265,Clean Energy Fuels Corp.
3650,https://www.sec.gov/Archives/edgar/data/896429/000157104914002222/0001571049-14-002222-index.htm,28 KB,2014-06-02,2014,0000896429,USA TECHNOLOGIES INC
3656,https://www.sec.gov/Archives/edgar/data/926042/000119312514218443/0001193125-14-218443-index.htm,56 KB,2014-05-30,2014,0000926042,TATA MOTORS LTD/FI
3661,https://www.sec.gov/Archives/edgar/data/1446159/000114420414034229/0001144204-14-034229-index.htm,21 KB,2014-05-29,2014,0001446159,Predictive Oncology Inc.
3667,https://www.sec.gov/Archives/edgar/data/34067/000003406714000018/0000034067-14-000018-index.htm,38 KB,2014-05-30,2014,0000034067,DMC Global Inc.
3677,https://www.sec.gov/Archives/edgar/data/912463/000091246314000017/0000912463-14-000017-index.htm,72 KB,2014-06-02,2014,0000912463,GUESS INC
3683,https://www.sec.gov/Archives/edgar/data/88790/000089710114000764/0000897101-14-000764-index.htm,279 KB,2014-05-30,2014,0000088790,INTRICON CORP
3689,https://www.sec.gov/Archives/edgar/data/807707/000080770714000012/0000807707-14-000012-index.htm,2 MB,2014-05-30,2014,0000807707,VOXX International Corp
3695,https://www.sec.gov/Archives/edgar/data/771266/000119312514219015/0001193125-14-219015-index.htm,28 KB,2014-05-30,2014,0000771266,KOPIN CORP
3701,https://www.sec.gov/Archives/edgar/data/1341439/000119312514219851/0001193125-14-219851-index.htm,32 KB,2014-05-30,2014,0001341439,ORACLE CORP
3707,https://www.sec.gov/Archives/edgar/data/318833/000119312514221816/0001193125-14-221816-index.htm,25 KB,2014-06-02,2014,0000318833,TEAM INC
3713,https://www.sec.gov/Archives/edgar/data/1049606/000104960614000015/0001049606-14-000015-index.htm,45 KB,2014-05-30,2014,0001049606,COMPX INTERNATIONAL INC
3719,https://www.sec.gov/Archives/edgar/data/1116942/000119312514220211/0001193125-14-220211-index.htm,25 KB,2014-06-02,2014,0001116942,TTM TECHNOLOGIES INC
3722,https://www.sec.gov/Archives/edgar/data/891024/000119312514221436/0001193125-14-221436-index.htm,21 KB,2014-06-02,2014,0000891024,"PATTERSON COMPANIES, INC."
3728,https://www.sec.gov/Archives/edgar/data/18230/000001823014000195/0000018230-14-000195-index.htm,63 KB,2014-05-30,2014,0000018230,CATERPILLAR INC
3734,https://www.sec.gov/Archives/edgar/data/1109138/000117891314001937/0001178913-14-001937-index.htm,38 KB,2014-06-02,2014,0001109138,CAMTEK LTD
3740,https://www.sec.gov/Archives/edgar/data/1050825/000105082514000140/0001050825-14-000140-index.htm,74 KB,2014-05-30,2014,0001050825,STEELCASE INC
3751,https://www.sec.gov/Archives/edgar/data/816761/000119312514219830/0001193125-14-219830-index.htm,130 KB,2014-05-30,2014,0000816761,TERADATA CORP /DE/
3757,https://www.sec.gov/Archives/edgar/data/818479/000081847914000020/0000818479-14-000020-index.htm,25 KB,2014-06-02,2014,0000818479,DENTSPLY SIRONA Inc.
3763,https://www.sec.gov/Archives/edgar/data/842633/000119312514220032/0001193125-14-220032-index.htm,80 KB,2014-05-30,2014,0000842633,TRIMAS CORP
3768,https://www.sec.gov/Archives/edgar/data/1344980/000110465914042701/0001104659-14-042701-index.htm,44 KB,2014-05-30,2014,0001344980,"Alliance Holdings GP, L.P."
3774,https://www.sec.gov/Archives/edgar/data/1401708/000119312514221909/0001193125-14-221909-index.htm,29 KB,2014-06-02,2014,0001401708,NanoString Technologies Inc
3783,https://www.sec.gov/Archives/edgar/data/1511737/000119312514222294/0001193125-14-222294-index.htm,42 KB,2014-06-02,2014,0001511737,Ubiquiti Inc.
3789,https://www.sec.gov/Archives/edgar/data/887226/000114420414034911/0001144204-14-034911-index.htm,41 KB,2014-06-02,2014,0000887226,PERCEPTRON INC/MI
3798,https://www.sec.gov/Archives/edgar/data/6281/000000628114000017/0000006281-14-000017-index.htm,46 KB,2014-05-30,2014,0000006281,ANALOG DEVICES INC
3804,https://www.sec.gov/Archives/edgar/data/1001385/000119312514220802/0001193125-14-220802-index.htm,17 KB,2014-06-02,2014,0001001385,NORTHWEST PIPE CO
3810,https://www.sec.gov/Archives/edgar/data/97216/000009721614000131/0000097216-14-000131-index.htm,44 KB,2014-06-02,2014,0000097216,TEREX CORP
3816,https://www.sec.gov/Archives/edgar/data/1492633/000119312514220928/0001193125-14-220928-index.htm,28 KB,2014-06-02,2014,0001492633,Nielsen Holdings plc
3822,https://www.sec.gov/Archives/edgar/data/740664/000114420414034892/0001144204-14-034892-index.htm,16 KB,2014-06-02,2014,0000740664,R F INDUSTRIES LTD
3826,https://www.sec.gov/Archives/edgar/data/917273/000091727314000023/0000917273-14-000023-index.htm,60 KB,2014-05-30,2014,0000917273,RAMBUS INC
3835,https://www.sec.gov/Archives/edgar/data/1162461/000114036114024061/0001140361-14-024061-index.htm,22 KB,2014-06-02,2014,0001162461,CUTERA INC
3841,https://www.sec.gov/Archives/edgar/data/1481513/000114420414039719/0001144204-14-039719-index.htm,23 KB,2014-06-26,2014,0001481513,"JinkoSolar Holding Co., Ltd."
3847,https://www.sec.gov/Archives/edgar/data/868780/000119312514219557/0001193125-14-219557-index.htm,76 KB,2014-05-30,2014,0000868780,"Dorman Products, Inc."
3853,https://www.sec.gov/Archives/edgar/data/908255/000090825514000039/0000908255-14-000039-index.htm,42 KB,2014-05-30,2014,0000908255,BORGWARNER INC
3865,https://www.sec.gov/Archives/edgar/data/821002/000157104914002221/0001571049-14-002221-index.htm,36 KB,2014-06-02,2014,0000821002,G III APPAREL GROUP LTD /DE/
3866,https://www.sec.gov/Archives/edgar/data/102741/000089710114000784/0000897101-14-000784-index.htm,35 KB,2014-06-02,2014,0000102741,VALSPAR CORP
3872,https://www.sec.gov/Archives/edgar/data/1131399/000090342314000351/0000903423-14-000351-index.htm,16 KB,2014-06-02,2014,0001131399,GLAXOSMITHKLINE PLC
3882,https://www.sec.gov/Archives/edgar/data/949158/000119312514218168/0001193125-14-218168-index.htm,48 KB,2014-05-30,2014,0000949158,CRAY INC
3888,https://www.sec.gov/Archives/edgar/data/109198/000119312514221935/0001193125-14-221935-index.htm,29 KB,2014-06-02,2014,0000109198,TJX COMPANIES INC /DE/
3894,https://www.sec.gov/Archives/edgar/data/797721/000119312514219533/0001193125-14-219533-index.htm,46 KB,2014-05-30,2014,0000797721,VIASAT INC
3900,https://www.sec.gov/Archives/edgar/data/1101680/000110168014000011/0001101680-14-000011-index.htm,50 KB,2014-06-02,2014,0001101680,DASAN ZHONE SOLUTIONS INC
3906,https://www.sec.gov/Archives/edgar/data/1517396/000110465914043147/0001104659-14-043147-index.htm,61 KB,2014-06-02,2014,0001517396,STRATASYS LTD.
3910,https://www.sec.gov/Archives/edgar/data/1310067/000119312514221945/0001193125-14-221945-index.htm,31 KB,2014-06-02,2014,0001310067,SEARS HOLDINGS CORP
3916,https://www.sec.gov/Archives/edgar/data/1316644/000118518514001481/0001185185-14-001481-index.htm,36 KB,2014-06-02,2014,0001316644,"AeroGrow International, Inc."
3922,https://www.sec.gov/Archives/edgar/data/18172/000001817214000025/0000018172-14-000025-index.htm,31 KB,2014-05-30,2014,0000018172,A. M. Castle & Co.
3928,https://www.sec.gov/Archives/edgar/data/217346/000110465914043253/0001104659-14-043253-index.htm,41 KB,2014-06-02,2014,0000217346,TEXTRON INC
3933,https://www.sec.gov/Archives/edgar/data/873044/000087304414000089/0000873044-14-000089-index.htm,198 KB,2014-05-30,2014,0000873044,RADISYS CORP
3936,https://www.sec.gov/Archives/edgar/data/1476170/000119312514220107/0001193125-14-220107-index.htm,19 KB,2014-05-30,2014,0001476170,Unilife Corp
3942,https://www.sec.gov/Archives/edgar/data/1267482/000106299314003426/0001062993-14-003426-index.htm,15 KB,2014-05-29,2014,0001267482,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORP
3949,https://www.sec.gov/Archives/edgar/data/703361/000119312514219807/0001193125-14-219807-index.htm,44 KB,2014-05-30,2014,0000703361,INTEGRATED DEVICE TECHNOLOGY INC
3955,https://www.sec.gov/Archives/edgar/data/884624/000119312514246724/0001193125-14-246724-index.htm,33 KB,2014-06-24,2014,0000884624,Orthofix Medical Inc.
3965,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000023/0001579241-14-000023-index.htm,56 KB,2014-06-02,2014,0001579241,Allegion plc
3974,https://www.sec.gov/Archives/edgar/data/1129155/000157104914002234/0001571049-14-002234-index.htm,106 KB,2014-06-02,2014,0001129155,MARINE PRODUCTS CORP
3980,https://www.sec.gov/Archives/edgar/data/1108320/000143774914010432/0001437749-14-010432-index.htm,75 KB,2014-06-02,2014,0001108320,SMTC CORP
3986,https://www.sec.gov/Archives/edgar/data/1113256/000114036114023372/0001140361-14-023372-index.htm,71 KB,2014-05-28,2014,0001113256,"MERITOR, INC."
3992,https://www.sec.gov/Archives/edgar/data/1097864/000119312514221518/0001193125-14-221518-index.htm,186 KB,2014-06-02,2014,0001097864,ON SEMICONDUCTOR CORP
4000,https://www.sec.gov/Archives/edgar/data/108772/000119312514216272/0001193125-14-216272-index.htm,55 KB,2014-05-29,2014,0000108772,XEROX CORP
4006,https://www.sec.gov/Archives/edgar/data/315189/000110465914043116/0001104659-14-043116-index.htm,303 KB,2014-06-02,2014,0000315189,DEERE & CO
4012,https://www.sec.gov/Archives/edgar/data/1374535/000119312514221582/0001193125-14-221582-index.htm,44 KB,2014-06-02,2014,0001374535,Altra Industrial Motion Corp.
4018,https://www.sec.gov/Archives/edgar/data/936468/000119312514221725/0001193125-14-221725-index.htm,37 KB,2014-06-02,2014,0000936468,LOCKHEED MARTIN CORP
4025,https://www.sec.gov/Archives/edgar/data/1061894/000114036114024046/0001140361-14-024046-index.htm,83 KB,2014-06-02,2014,0001061894,Gildan Activewear Inc.
4039,https://www.sec.gov/Archives/edgar/data/761238/000114036114024029/0001140361-14-024029-index.htm,47 KB,2014-06-02,2014,0000761238,RADA ELECTRONIC INDUSTRIES LTD
4045,https://www.sec.gov/Archives/edgar/data/751978/000119312514219342/0001193125-14-219342-index.htm,49 KB,2014-05-30,2014,0000751978,VICOR CORP
4049,https://www.sec.gov/Archives/edgar/data/1044777/000119312514222534/0001193125-14-222534-index.htm,19 KB,2014-06-02,2014,0001044777,OneSpan Inc.
4050,https://www.sec.gov/Archives/edgar/data/1044777/000119312514219390/0001193125-14-219390-index.htm,22 KB,2014-05-30,2014,0001044777,OneSpan Inc.
4063,https://www.sec.gov/Archives/edgar/data/39911/000003991114000083/0000039911-14-000083-index.htm,40 KB,2014-06-02,2014,0000039911,GAP INC
4069,https://www.sec.gov/Archives/edgar/data/897322/000117891314001927/0001178913-14-001927-index.htm,57 KB,2014-06-02,2014,0000897322,GILAT SATELLITE NETWORKS LTD
4075,https://www.sec.gov/Archives/edgar/data/353184/000119312514222508/0001193125-14-222508-index.htm,45 KB,2014-06-02,2014,0000353184,AIR T INC
4081,https://www.sec.gov/Archives/edgar/data/866374/000110465914042967/0001104659-14-042967-index.htm,47 KB,2014-05-30,2014,0000866374,FLEX LTD.
4087,https://www.sec.gov/Archives/edgar/data/1243429/000090342314000345/0000903423-14-000345-index.htm,23 KB,2014-05-30,2014,0001243429,ArcelorMittal
4093,https://www.sec.gov/Archives/edgar/data/917491/000119312514222414/0001193125-14-222414-index.htm,24 KB,2014-06-02,2014,0000917491,FARO TECHNOLOGIES INC
4099,https://www.sec.gov/Archives/edgar/data/820534/000119312514220859/0001193125-14-220859-index.htm,25 KB,2014-06-02,2014,0000820534,BRITISH TELECOMMUNICATIONS PLC /ADR
4109,https://www.sec.gov/Archives/edgar/data/1021561/000102156114000061/0001021561-14-000061-index.htm,23 KB,2014-06-02,2014,0001021561,NU SKIN ENTERPRISES INC
4118,https://www.sec.gov/Archives/edgar/data/839923/000110465914042653/0001104659-14-042653-index.htm,111 KB,2014-05-30,2014,0000839923,VODAFONE GROUP PUBLIC LTD CO
4124,https://www.sec.gov/Archives/edgar/data/105319/000119312514221654/0001193125-14-221654-index.htm,31 KB,2014-06-02,2014,0000105319,WEIGHT WATCHERS INTERNATIONAL INC
