,link,size,filing_date,year,cik
3561,https://www.sec.gov/Archives/edgar/data/915778/000143774916033058/0001437749-16-033058-index.htm,194 KB,2016-05-31,2016,0000915778
3567,https://www.sec.gov/Archives/edgar/data/1506492/000110465916124478/0001104659-16-124478-index.htm,56 KB,2016-05-31,2016,0001506492
3573,https://www.sec.gov/Archives/edgar/data/40533/000119312516607859/0001193125-16-607859-index.htm,28 KB,2016-05-31,2016,0000040533
3579,https://www.sec.gov/Archives/edgar/data/1129260/000112926016000031/0001129260-16-000031-index.htm,66 KB,2016-05-26,2016,0001129260
3585,https://www.sec.gov/Archives/edgar/data/74303/000007430316000126/0000074303-16-000126-index.htm,94 KB,2016-05-27,2016,0000074303
3591,https://www.sec.gov/Archives/edgar/data/37996/000003799616000119/0000037996-16-000119-index.htm,91 KB,2016-05-26,2016,0000037996
3597,https://www.sec.gov/Archives/edgar/data/916365/000091636516000180/0000916365-16-000180-index.htm,337 KB,2016-05-27,2016,0000916365
3604,https://www.sec.gov/Archives/edgar/data/1048695/000104869516000037/0001048695-16-000037-index.htm,543 KB,2016-05-31,2016,0001048695
3608,https://www.sec.gov/Archives/edgar/data/790715/000143774916032835/0001437749-16-032835-index.htm,140 KB,2016-05-26,2016,0000790715
3612,https://www.sec.gov/Archives/edgar/data/945699/000119312516607483/0001193125-16-607483-index.htm,93 KB,2016-05-31,2016,0000945699
3615,https://www.sec.gov/Archives/edgar/data/60714/000119312516603786/0001193125-16-603786-index.htm,37 KB,2016-05-26,2016,0000060714
3624,https://www.sec.gov/Archives/edgar/data/93389/000114036116067808/0001140361-16-067808-index.htm,278 KB,2016-05-31,2016,0000093389
3630,https://www.sec.gov/Archives/edgar/data/874396/000119312516604260/0001193125-16-604260-index.htm,30 KB,2016-05-26,2016,0000874396
3636,https://www.sec.gov/Archives/edgar/data/1137789/000110465916123996/0001104659-16-123996-index.htm,374 KB,2016-05-27,2016,0001137789
3642,https://www.sec.gov/Archives/edgar/data/1368265/000110465916118803/0001104659-16-118803-index.htm,510 KB,2016-05-06,2016,0001368265
3648,https://www.sec.gov/Archives/edgar/data/896429/000114036116067897/0001140361-16-067897-index.htm,30 KB,2016-05-31,2016,0000896429
3654,https://www.sec.gov/Archives/edgar/data/926042/000119312516607122/0001193125-16-607122-index.htm,68 KB,2016-05-31,2016,0000926042
3659,https://www.sec.gov/Archives/edgar/data/1446159/000117184316010337/0001171843-16-010337-index.htm,15 KB,2016-05-26,2016,0001446159
3665,https://www.sec.gov/Archives/edgar/data/34067/000003406716000097/0000034067-16-000097-index.htm,43 KB,2016-05-31,2016,0000034067
3671,https://www.sec.gov/Archives/edgar/data/1635881/000163588116000109/0001635881-16-000109-index.htm,475 KB,2016-05-27,2016,0001635881
3675,https://www.sec.gov/Archives/edgar/data/912463/000091246316000074/0000912463-16-000074-index.htm,103 KB,2016-05-31,2016,0000912463
3681,https://www.sec.gov/Archives/edgar/data/88790/000089710116002452/0000897101-16-002452-index.htm,269 KB,2016-05-31,2016,0000088790
3687,https://www.sec.gov/Archives/edgar/data/807707/000080770716000057/0000807707-16-000057-index.htm,700 KB,2016-05-31,2016,0000807707
3693,https://www.sec.gov/Archives/edgar/data/771266/000077126616000079/0000771266-16-000079-index.htm,52 KB,2016-05-11,2016,0000771266
3699,https://www.sec.gov/Archives/edgar/data/1341439/000119312516608315/0001193125-16-608315-index.htm,33 KB,2016-05-31,2016,0001341439
3705,https://www.sec.gov/Archives/edgar/data/318833/000031883316000020/0000318833-16-000020-index.htm,46 KB,2016-05-31,2016,0000318833
3711,https://www.sec.gov/Archives/edgar/data/1049606/000005925516000202/0000059255-16-000202-index.htm,23 KB,2016-05-27,2016,0001049606
3717,https://www.sec.gov/Archives/edgar/data/1116942/000119312516603750/0001193125-16-603750-index.htm,303 KB,2016-05-26,2016,0001116942
3720,https://www.sec.gov/Archives/edgar/data/891024/000119312516608029/0001193125-16-608029-index.htm,18 KB,2016-05-31,2016,0000891024
3726,https://www.sec.gov/Archives/edgar/data/18230/000110465916123862/0001104659-16-123862-index.htm,69 KB,2016-05-27,2016,0000018230
3732,https://www.sec.gov/Archives/edgar/data/1109138/000117891316005585/0001178913-16-005585-index.htm,438 KB,2016-05-31,2016,0001109138
3738,https://www.sec.gov/Archives/edgar/data/1050825/000105082516000284/0001050825-16-000284-index.htm,307 KB,2016-05-18,2016,0001050825
3745,https://www.sec.gov/Archives/edgar/data/1580156/000119312516600504/0001193125-16-600504-index.htm,16 KB,2016-05-24,2016,0001580156
3749,https://www.sec.gov/Archives/edgar/data/816761/000119312516608270/0001193125-16-608270-index.htm,103 KB,2016-05-31,2016,0000816761
3755,https://www.sec.gov/Archives/edgar/data/818479/000081847916000071/0000818479-16-000071-index.htm,49 KB,2016-06-13,2016,0000818479
3761,https://www.sec.gov/Archives/edgar/data/842633/000084263316000238/0000842633-16-000238-index.htm,370 KB,2016-05-27,2016,0000842633
3766,https://www.sec.gov/Archives/edgar/data/1344980/000110465916113399/0001104659-16-113399-index.htm,52 KB,2016-04-22,2016,0001344980
3772,https://www.sec.gov/Archives/edgar/data/1401708/000140170816000013/0001401708-16-000013-index.htm,51 KB,2016-05-27,2016,0001401708
3775,https://www.sec.gov/Archives/edgar/data/15847/000001584716000063/0000015847-16-000063-index.htm,22 KB,2016-05-31,2016,0000015847
3781,https://www.sec.gov/Archives/edgar/data/1511737/000157104916015670/0001571049-16-015670-index.htm,281 KB,2016-05-31,2016,0001511737
3787,https://www.sec.gov/Archives/edgar/data/887226/000088722616000040/0000887226-16-000040-index.htm,73 KB,2016-05-31,2016,0000887226
3792,https://www.sec.gov/Archives/edgar/data/78003/000119312516608430/0001193125-16-608430-index.htm,58 KB,2016-05-31,2016,0000078003
3796,https://www.sec.gov/Archives/edgar/data/6281/000000628116000070/0000006281-16-000070-index.htm,400 KB,2016-05-26,2016,0000006281
3802,https://www.sec.gov/Archives/edgar/data/1001385/000143774916032472/0001437749-16-032472-index.htm,24 KB,2016-05-20,2016,0001001385
3808,https://www.sec.gov/Archives/edgar/data/97216/000009721616000345/0000097216-16-000345-index.htm,48 KB,2016-05-31,2016,0000097216
3814,https://www.sec.gov/Archives/edgar/data/1492633/000119312516594479/0001193125-16-594479-index.htm,135 KB,2016-05-18,2016,0001492633
3820,https://www.sec.gov/Archives/edgar/data/740664/000114420416105416/0001144204-16-105416-index.htm,15 KB,2016-05-27,2016,0000740664
3833,https://www.sec.gov/Archives/edgar/data/1162461/000143774916033064/0001437749-16-033064-index.htm,31 KB,2016-05-31,2016,0001162461
3839,https://www.sec.gov/Archives/edgar/data/1481513/000114420416103460/0001144204-16-103460-index.htm,22 KB,2016-05-19,2016,0001481513
3845,https://www.sec.gov/Archives/edgar/data/868780/000119312516602009/0001193125-16-602009-index.htm,54 KB,2016-05-25,2016,0000868780
3851,https://www.sec.gov/Archives/edgar/data/908255/000090825516000114/0000908255-16-000114-index.htm,47 KB,2016-05-24,2016,0000908255
3863,https://www.sec.gov/Archives/edgar/data/821002/000157104916015668/0001571049-16-015668-index.htm,37 KB,2016-05-31,2016,0000821002
3870,https://www.sec.gov/Archives/edgar/data/1131399/000119312516605765/0001193125-16-605765-index.htm,15 KB,2016-05-27,2016,0001131399
3876,https://www.sec.gov/Archives/edgar/data/1639691/000163969116000044/0001639691-16-000044-index.htm,893 KB,2016-06-01,2016,0001639691
3880,https://www.sec.gov/Archives/edgar/data/949158/000094915816000047/0000949158-16-000047-index.htm,113 KB,2016-05-27,2016,0000949158
3886,https://www.sec.gov/Archives/edgar/data/109198/000119312516608482/0001193125-16-608482-index.htm,35 KB,2016-05-31,2016,0000109198
3892,https://www.sec.gov/Archives/edgar/data/797721/000119312516605938/0001193125-16-605938-index.htm,43 KB,2016-05-27,2016,0000797721
3898,https://www.sec.gov/Archives/edgar/data/1101680/000110168016000080/0001101680-16-000080-index.htm,244 KB,2016-05-31,2016,0001101680
3904,https://www.sec.gov/Archives/edgar/data/1517396/000120677416006016/0001206774-16-006016-index.htm,309 KB,2016-05-24,2016,0001517396
3908,https://www.sec.gov/Archives/edgar/data/1310067/000119312516607164/0001193125-16-607164-index.htm,28 KB,2016-05-31,2016,0001310067
3914,https://www.sec.gov/Archives/edgar/data/1316644/000118518516004741/0001185185-16-004741-index.htm,41 KB,2016-05-31,2016,0001316644
3920,https://www.sec.gov/Archives/edgar/data/18172/000001817216000087/0000018172-16-000087-index.htm,32 KB,2016-05-27,2016,0000018172
3926,https://www.sec.gov/Archives/edgar/data/217346/000110465916124389/0001104659-16-124389-index.htm,461 KB,2016-05-31,2016,0000217346
3931,https://www.sec.gov/Archives/edgar/data/873044/000087304416000186/0000873044-16-000186-index.htm,334 KB,2016-05-31,2016,0000873044
3934,https://www.sec.gov/Archives/edgar/data/1476170/000119312516608604/0001193125-16-608604-index.htm,19 KB,2016-05-31,2016,0001476170
3940,https://www.sec.gov/Archives/edgar/data/1267482/000101968716006504/0001019687-16-006504-index.htm,27 KB,2016-05-31,2016,0001267482
3947,https://www.sec.gov/Archives/edgar/data/703361/000162828016016794/0001628280-16-016794-index.htm,236 KB,2016-05-27,2016,0000703361
3953,https://www.sec.gov/Archives/edgar/data/884624/000156459016020075/0001564590-16-020075-index.htm,60 KB,2016-05-27,2016,0000884624
3959,https://www.sec.gov/Archives/edgar/data/1584509/000158450916000374/0001584509-16-000374-index.htm,23 KB,2016-05-31,2016,0001584509
3963,https://www.sec.gov/Archives/edgar/data/1579241/000157924116000070/0001579241-16-000070-index.htm,881 KB,2016-06-01,2016,0001579241
3967,https://www.sec.gov/Archives/edgar/data/1180079/000119312516608444/0001193125-16-608444-index.htm,45 KB,2016-05-31,2016,0001180079
3972,https://www.sec.gov/Archives/edgar/data/1129155/000157104916015683/0001571049-16-015683-index.htm,113 KB,2016-05-31,2016,0001129155
3978,https://www.sec.gov/Archives/edgar/data/1108320/000143774916033053/0001437749-16-033053-index.htm,567 KB,2016-05-31,2016,0001108320
3984,https://www.sec.gov/Archives/edgar/data/1113256/000120677416005925/0001206774-16-005925-index.htm,573 KB,2016-05-11,2016,0001113256
3990,https://www.sec.gov/Archives/edgar/data/1097864/000119312516606558/0001193125-16-606558-index.htm,164 KB,2016-05-27,2016,0001097864
3998,https://www.sec.gov/Archives/edgar/data/108772/000119312516593925/0001193125-16-593925-index.htm,157 KB,2016-05-18,2016,0000108772
4004,https://www.sec.gov/Archives/edgar/data/315189/000110465916122287/0001104659-16-122287-index.htm,446 KB,2016-05-20,2016,0000315189
4010,https://www.sec.gov/Archives/edgar/data/1374535/000137453516000222/0001374535-16-000222-index.htm,93 KB,2016-05-31,2016,0001374535
4016,https://www.sec.gov/Archives/edgar/data/936468/000119312516599303/0001193125-16-599303-index.htm,221 KB,2016-05-23,2016,0000936468
4023,https://www.sec.gov/Archives/edgar/data/1061894/000114036116067690/0001140361-16-067690-index.htm,29 KB,2016-05-31,2016,0001061894
4028,https://www.sec.gov/Archives/edgar/data/1624826/000162482616000055/0001624826-16-000055-index.htm,70 KB,2016-05-27,2016,0001624826
4032,https://www.sec.gov/Archives/edgar/data/16040/000119312516607699/0001193125-16-607699-index.htm,29 KB,2016-05-31,2016,0000016040
4037,https://www.sec.gov/Archives/edgar/data/761238/000117891316005591/0001178913-16-005591-index.htm,429 KB,2016-05-31,2016,0000761238
4043,https://www.sec.gov/Archives/edgar/data/751978/000119312516603269/0001193125-16-603269-index.htm,55 KB,2016-05-26,2016,0000751978
4047,https://www.sec.gov/Archives/edgar/data/1044777/000119312516608574/0001193125-16-608574-index.htm,18 KB,2016-05-31,2016,0001044777
4054,https://www.sec.gov/Archives/edgar/data/1555280/000155528016000393/0001555280-16-000393-index.htm,344 KB,2016-05-26,2016,0001555280
4057,https://www.sec.gov/Archives/edgar/data/1649338/000119312516606572/0001193125-16-606572-index.htm,165 KB,2016-05-27,2016,0001649338
4061,https://www.sec.gov/Archives/edgar/data/39911/000003991116000312/0000039911-16-000312-index.htm,88 KB,2016-05-31,2016,0000039911
4067,https://www.sec.gov/Archives/edgar/data/897322/000117891316005491/0001178913-16-005491-index.htm,363 KB,2016-05-19,2016,0000897322
4073,https://www.sec.gov/Archives/edgar/data/353184/000143774916032519/0001437749-16-032519-index.htm,73 KB,2016-05-20,2016,0000353184
4079,https://www.sec.gov/Archives/edgar/data/866374/000110465916123371/0001104659-16-123371-index.htm,887 KB,2016-05-25,2016,0000866374
4085,https://www.sec.gov/Archives/edgar/data/1243429/000090342316001060/0000903423-16-001060-index.htm,22 KB,2016-05-24,2016,0001243429
4091,https://www.sec.gov/Archives/edgar/data/917491/000119312516608320/0001193125-16-608320-index.htm,27 KB,2016-05-31,2016,0000917491
4097,https://www.sec.gov/Archives/edgar/data/820534/000119312516607600/0001193125-16-607600-index.htm,27 KB,2016-05-31,2016,0000820534
4103,https://www.sec.gov/Archives/edgar/data/1589526/000158952616000132/0001589526-16-000132-index.htm,390 KB,2016-05-24,2016,0001589526
4107,https://www.sec.gov/Archives/edgar/data/1021561/000102156116000130/0001021561-16-000130-index.htm,15 KB,2016-05-13,2016,0001021561
4116,https://www.sec.gov/Archives/edgar/data/839923/000110465916122875/0001104659-16-122875-index.htm,2 MB,2016-05-24,2016,0000839923
4122,https://www.sec.gov/Archives/edgar/data/105319/000119312516607458/0001193125-16-607458-index.htm,35 KB,2016-05-31,2016,0000105319
4128,https://www.sec.gov/Archives/edgar/data/1173514/000117351416000165/0001173514-16-000165-index.htm,73 KB,2016-05-27,2016,0001173514
4134,https://www.sec.gov/Archives/edgar/data/8818/000110465916124041/0001104659-16-124041-index.htm,52 KB,2016-05-27,2016,0000008818
4141,https://www.sec.gov/Archives/edgar/data/1227025/000155837016006191/0001558370-16-006191-index.htm,437 KB,2016-05-27,2016,0001227025
4146,https://www.sec.gov/Archives/edgar/data/1417892/000114420416105665/0001144204-16-105665-index.htm,18 KB,2016-05-31,2016,0001417892
4152,https://www.sec.gov/Archives/edgar/data/1173382/000117338216000037/0001173382-16-000037-index.htm,29 KB,2016-05-20,2016,0001173382
4159,https://www.sec.gov/Archives/edgar/data/912615/000119312516608600/0001193125-16-608600-index.htm,45 KB,2016-05-31,2016,0000912615
4168,https://www.sec.gov/Archives/edgar/data/891014/000089101416000033/0000891014-16-000033-index.htm,24 KB,2016-05-31,2016,0000891014
4173,https://www.sec.gov/Archives/edgar/data/1114448/000110465916124277/0001104659-16-124277-index.htm,62 KB,2016-05-31,2016,0001114448
4181,https://www.sec.gov/Archives/edgar/data/886158/000117184316010338/0001171843-16-010338-index.htm,131 KB,2016-05-26,2016,0000886158
4187,https://www.sec.gov/Archives/edgar/data/724004/000143774916032905/0001437749-16-032905-index.htm,33 KB,2016-05-27,2016,0000724004
4193,https://www.sec.gov/Archives/edgar/data/719494/000114420416105766/0001144204-16-105766-index.htm,43 KB,2016-05-31,2016,0000719494
4199,https://www.sec.gov/Archives/edgar/data/707388/000070738816000076/0000707388-16-000076-index.htm,33 KB,2016-05-31,2016,0000707388
4207,https://www.sec.gov/Archives/edgar/data/1453015/000110465916124622/0001104659-16-124622-index.htm,567 KB,2016-06-01,2016,0001453015
4212,https://www.sec.gov/Archives/edgar/data/1370416/000127956916003629/0001279569-16-003629-index.htm,28 KB,2016-05-27,2016,0001370416
4218,https://www.sec.gov/Archives/edgar/data/749660/000119312516597764/0001193125-16-597764-index.htm,13 KB,2016-05-20,2016,0000749660
4224,https://www.sec.gov/Archives/edgar/data/885639/000088563916000039/0000885639-16-000039-index.htm,293 KB,2016-05-31,2016,0000885639
4230,https://www.sec.gov/Archives/edgar/data/793952/000079395216000065/0000793952-16-000065-index.htm,69 KB,2016-05-31,2016,0000793952
4234,https://www.sec.gov/Archives/edgar/data/714603/000071460316000064/0000714603-16-000064-index.htm,53 KB,2016-05-13,2016,0000714603
4237,https://www.sec.gov/Archives/edgar/data/1339048/000133904816000111/0001339048-16-000111-index.htm,134 KB,2016-05-31,2016,0001339048
4243,https://www.sec.gov/Archives/edgar/data/56873/000110465916124341/0001104659-16-124341-index.htm,39 KB,2016-05-31,2016,0000056873
4249,https://www.sec.gov/Archives/edgar/data/758938/000143774916032843/0001437749-16-032843-index.htm,48 KB,2016-05-26,2016,0000758938
4253,https://www.sec.gov/Archives/edgar/data/1487101/000148710116000082/0001487101-16-000082-index.htm,80 KB,2016-05-31,2016,0001487101
4259,https://www.sec.gov/Archives/edgar/data/1166126/000116612616000086/0001166126-16-000086-index.htm,127 KB,2016-05-31,2016,0001166126
4267,https://www.sec.gov/Archives/edgar/data/320193/000119312516523320/0001193125-16-523320-index.htm,336 KB,2016-03-30,2016,0000320193
4273,https://www.sec.gov/Archives/edgar/data/1091883/000109188316000070/0001091883-16-000070-index.htm,53 KB,2016-05-31,2016,0001091883
4279,https://www.sec.gov/Archives/edgar/data/65270/000006527016000049/0000065270-16-000049-index.htm,553 KB,2016-05-27,2016,0000065270
4282,https://www.sec.gov/Archives/edgar/data/1068874/000106887416000092/0001068874-16-000092-index.htm,462 KB,2016-05-31,2016,0001068874
4289,https://www.sec.gov/Archives/edgar/data/1411207/000119312516608455/0001193125-16-608455-index.htm,252 KB,2016-05-31,2016,0001411207
4295,https://www.sec.gov/Archives/edgar/data/8868/000000886816000151/0000008868-16-000151-index.htm,52 KB,2016-05-26,2016,0000008868
4301,https://www.sec.gov/Archives/edgar/data/1493594/000119312516606587/0001193125-16-606587-index.htm,193 KB,2016-05-27,2016,0001493594
4307,https://www.sec.gov/Archives/edgar/data/1537054/000119312516607809/0001193125-16-607809-index.htm,29 KB,2016-05-31,2016,0001537054
4312,https://www.sec.gov/Archives/edgar/data/1000229/000100022916000195/0001000229-16-000195-index.htm,27 KB,2016-05-31,2016,0001000229
4318,https://www.sec.gov/Archives/edgar/data/896156/000143774916032882/0001437749-16-032882-index.htm,35 KB,2016-05-27,2016,0000896156
4324,https://www.sec.gov/Archives/edgar/data/859163/000085916316000090/0000859163-16-000090-index.htm,157 KB,2016-05-27,2016,0000859163
4331,https://www.sec.gov/Archives/edgar/data/912767/000091276716000047/0000912767-16-000047-index.htm,24 KB,2016-05-31,2016,0000912767
4340,https://www.sec.gov/Archives/edgar/data/817720/000119312516606393/0001193125-16-606393-index.htm,94 KB,2016-05-27,2016,0000817720
4346,https://www.sec.gov/Archives/edgar/data/1011570/000101157016000078/0001011570-16-000078-index.htm,343 KB,2016-05-31,2016,0001011570
4352,https://www.sec.gov/Archives/edgar/data/1122411/000095010316013740/0000950103-16-013740-index.htm,438 KB,2016-05-31,2016,0001122411
4358,https://www.sec.gov/Archives/edgar/data/1067701/000119312516608522/0001193125-16-608522-index.htm,29 KB,2016-05-31,2016,0001067701
4359,https://www.sec.gov/Archives/edgar/data/870753/000114036116067888/0001140361-16-067888-index.htm,272 KB,2016-05-31,2016,0000870753
4364,https://www.sec.gov/Archives/edgar/data/1177845/000118518516004748/0001185185-16-004748-index.htm,18 KB,2016-05-31,2016,0001177845
4375,https://www.sec.gov/Archives/edgar/data/1158114/000101968716006522/0001019687-16-006522-index.htm,266 KB,2016-05-31,2016,0001158114
4380,https://www.sec.gov/Archives/edgar/data/920371/000092037116000258/0000920371-16-000258-index.htm,30 KB,2016-05-25,2016,0000920371
4386,https://www.sec.gov/Archives/edgar/data/6955/000000695516000074/0000006955-16-000074-index.htm,125 KB,2016-05-27,2016,0000006955
4391,https://www.sec.gov/Archives/edgar/data/854800/000117891316005514/0001178913-16-005514-index.htm,27 KB,2016-05-23,2016,0000854800
4397,https://www.sec.gov/Archives/edgar/data/58492/000119312516605926/0001193125-16-605926-index.htm,77 KB,2016-05-27,2016,0000058492
4403,https://www.sec.gov/Archives/edgar/data/1065696/000106569616000120/0001065696-16-000120-index.htm,2 MB,2016-05-27,2016,0001065696
4409,https://www.sec.gov/Archives/edgar/data/10329/000143774916033004/0001437749-16-033004-index.htm,31 KB,2016-05-31,2016,0000010329
4415,https://www.sec.gov/Archives/edgar/data/728387/000114420416105902/0001144204-16-105902-index.htm,17 KB,2016-05-31,2016,0000728387
4421,https://www.sec.gov/Archives/edgar/data/946936/000117494716002742/0001174947-16-002742-index.htm,29 KB,2016-05-31,2016,0000946936
4427,https://www.sec.gov/Archives/edgar/data/1488917/000089710116002453/0000897101-16-002453-index.htm,329 KB,2016-05-31,2016,0001488917
4430,https://www.sec.gov/Archives/edgar/data/67279/000143774916032850/0001437749-16-032850-index.htm,65 KB,2016-05-27,2016,0000067279
4436,https://www.sec.gov/Archives/edgar/data/1076930/000156459016020137/0001564590-16-020137-index.htm,488 KB,2016-05-31,2016,0001076930
4442,https://www.sec.gov/Archives/edgar/data/897077/000089707716000145/0000897077-16-000145-index.htm,57 KB,2016-05-26,2016,0000897077
4447,https://www.sec.gov/Archives/edgar/data/1544229/000119312516606429/0001193125-16-606429-index.htm,111 KB,2016-05-27,2016,0001544229
4451,https://www.sec.gov/Archives/edgar/data/1488139/000148813916000107/0001488139-16-000107-index.htm,24 KB,2016-05-27,2016,0001488139
4457,https://www.sec.gov/Archives/edgar/data/1306830/000130683016000310/0001306830-16-000310-index.htm,62 KB,2016-05-27,2016,0001306830
4461,https://www.sec.gov/Archives/edgar/data/1388133/000114036116066949/0001140361-16-066949-index.htm,65 KB,2016-05-25,2016,0001388133
4467,https://www.sec.gov/Archives/edgar/data/1190723/000119312516607743/0001193125-16-607743-index.htm,47 KB,2016-05-31,2016,0001190723
4473,https://www.sec.gov/Archives/edgar/data/886346/000088634616000252/0000886346-16-000252-index.htm,46 KB,2016-05-31,2016,0000886346
4479,https://www.sec.gov/Archives/edgar/data/106532/000114420416104232/0001144204-16-104232-index.htm,18 KB,2016-05-23,2016,0000106532
4483,https://www.sec.gov/Archives/edgar/data/742278/000157104916015675/0001571049-16-015675-index.htm,44 KB,2016-05-31,2016,0000742278
4488,https://www.sec.gov/Archives/edgar/data/1110647/000162828016016868/0001628280-16-016868-index.htm,94 KB,2016-06-01,2016,0001110647
4494,https://www.sec.gov/Archives/edgar/data/863436/000086343616000052/0000863436-16-000052-index.htm,74 KB,2016-05-31,2016,0000863436
4500,https://www.sec.gov/Archives/edgar/data/1078075/000119312516607582/0001193125-16-607582-index.htm,55 KB,2016-05-31,2016,0001078075
4506,https://www.sec.gov/Archives/edgar/data/1320461/000132046116000112/0001320461-16-000112-index.htm,115 KB,2016-05-31,2016,0001320461
4512,https://www.sec.gov/Archives/edgar/data/792987/000079298716000079/0000792987-16-000079-index.htm,446 KB,2016-05-31,2016,0000792987
4516,https://www.sec.gov/Archives/edgar/data/1348334/000162828016016853/0001628280-16-016853-index.htm,35 KB,2016-05-31,2016,0001348334
4521,https://www.sec.gov/Archives/edgar/data/1385157/000110465916124369/0001104659-16-124369-index.htm,1 MB,2016-05-31,2016,0001385157
4525,https://www.sec.gov/Archives/edgar/data/1291361/000117891316005555/0001178913-16-005555-index.htm,363 KB,2016-05-31,2016,0001291361
4532,https://www.sec.gov/Archives/edgar/data/1372414/000119312516608345/0001193125-16-608345-index.htm,17 KB,2016-05-31,2016,0001372414
4537,https://www.sec.gov/Archives/edgar/data/80035/000114420416105112/0001144204-16-105112-index.htm,35 KB,2016-05-26,2016,0000080035
4543,https://www.sec.gov/Archives/edgar/data/1590584/000143774916033059/0001437749-16-033059-index.htm,421 KB,2016-05-31,2016,0001590584
4544,https://www.sec.gov/Archives/edgar/data/783325/000010781516000329/0000107815-16-000329-index.htm,53 KB,2016-05-25,2016,0000783325
4548,https://www.sec.gov/Archives/edgar/data/1018840/000101884016000087/0001018840-16-000087-index.htm,106 KB,2016-05-25,2016,0001018840
4554,https://www.sec.gov/Archives/edgar/data/874710/000114420416105837/0001144204-16-105837-index.htm,35 KB,2016-05-31,2016,0000874710
4560,https://www.sec.gov/Archives/edgar/data/1104657/000110465716000193/0001104657-16-000193-index.htm,257 KB,2016-05-27,2016,0001104657
4566,https://www.sec.gov/Archives/edgar/data/1094739/000109473916000128/0001094739-16-000128-index.htm,536 KB,2016-05-31,2016,0001094739
4572,https://www.sec.gov/Archives/edgar/data/1000228/000100022816000070/0001000228-16-000070-index.htm,29 KB,2016-05-25,2016,0001000228
4578,https://www.sec.gov/Archives/edgar/data/65770/000119312516608403/0001193125-16-608403-index.htm,14 KB,2016-05-31,2016,0000065770
4587,https://www.sec.gov/Archives/edgar/data/24491/000114420416105299/0001144204-16-105299-index.htm,23 KB,2016-05-27,2016,0000024491
4590,https://www.sec.gov/Archives/edgar/data/1096325/000109632516000091/0001096325-16-000091-index.htm,32 KB,2016-05-31,2016,0001096325
4596,https://www.sec.gov/Archives/edgar/data/80172/000089710116002451/0000897101-16-002451-index.htm,26 KB,2016-05-31,2016,0000080172
4602,https://www.sec.gov/Archives/edgar/data/1039399/000103939916000053/0001039399-16-000053-index.htm,80 KB,2016-05-31,2016,0001039399
4605,https://www.sec.gov/Archives/edgar/data/5133/000119312516603652/0001193125-16-603652-index.htm,23 KB,2016-05-26,2016,0000005133
4611,https://www.sec.gov/Archives/edgar/data/772406/000119312516608324/0001193125-16-608324-index.htm,203 KB,2016-05-31,2016,0000772406
4618,https://www.sec.gov/Archives/edgar/data/37472/000089710116002445/0000897101-16-002445-index.htm,24 KB,2016-05-27,2016,0000037472
4622,https://www.sec.gov/Archives/edgar/data/1375557/000110465916124533/0001104659-16-124533-index.htm,20 KB,2016-05-31,2016,0001375557
4627,https://www.sec.gov/Archives/edgar/data/1405041/000162482616000055/0001624826-16-000055-index.htm,70 KB,2016-05-27,2016,0001405041
4633,https://www.sec.gov/Archives/edgar/data/1096752/000109675216000099/0001096752-16-000099-index.htm,238 KB,2016-05-31,2016,0001096752
4639,https://www.sec.gov/Archives/edgar/data/1060822/000119312516608375/0001193125-16-608375-index.htm,45 KB,2016-05-31,2016,0001060822
4651,https://www.sec.gov/Archives/edgar/data/106040/000119312516608606/0001193125-16-608606-index.htm,271 KB,2016-05-31,2016,0000106040
4657,https://www.sec.gov/Archives/edgar/data/355811/000035581116000076/0000355811-16-000076-index.htm,74 KB,2016-05-26,2016,0000355811
4663,https://www.sec.gov/Archives/edgar/data/1419612/000117891316005569/0001178913-16-005569-index.htm,481 KB,2016-05-31,2016,0001419612
4667,https://www.sec.gov/Archives/edgar/data/1037868/000119312516605830/0001193125-16-605830-index.htm,235 KB,2016-05-27,2016,0001037868
4673,https://www.sec.gov/Archives/edgar/data/711377/000119312516607508/0001193125-16-607508-index.htm,22 KB,2016-05-31,2016,0000711377
4679,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000080/0001274494-16-000080-index.htm,941 KB,2016-05-24,2016,0001274494
4685,https://www.sec.gov/Archives/edgar/data/913241/000101905616001352/0001019056-16-001352-index.htm,29 KB,2016-05-25,2016,0000913241
4691,https://www.sec.gov/Archives/edgar/data/1163739/000110465916123924/0001104659-16-123924-index.htm,42 KB,2016-05-27,2016,0001163739
4697,https://www.sec.gov/Archives/edgar/data/91767/000094852016000087/0000948520-16-000087-index.htm,35 KB,2016-05-23,2016,0000091767
4703,https://www.sec.gov/Archives/edgar/data/923120/000119312516606334/0001193125-16-606334-index.htm,30 KB,2016-05-27,2016,0000923120
4709,https://www.sec.gov/Archives/edgar/data/928876/000117891316005550/0001178913-16-005550-index.htm,102 KB,2016-05-27,2016,0000928876
4715,https://www.sec.gov/Archives/edgar/data/1101215/000110121516000358/0001101215-16-000358-index.htm,19 KB,2016-05-27,2016,0001101215
4722,https://www.sec.gov/Archives/edgar/data/89439/000008943916000048/0000089439-16-000048-index.htm,65 KB,2016-05-25,2016,0000089439
4728,https://www.sec.gov/Archives/edgar/data/48287/000004828716000073/0000048287-16-000073-index.htm,72 KB,2016-05-27,2016,0000048287
4734,https://www.sec.gov/Archives/edgar/data/1069202/000119312516605955/0001193125-16-605955-index.htm,21 KB,2016-05-27,2016,0001069202
