,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
5366,https://www.sec.gov/Archives/edgar/data/903129/000156459018014025/0001564590-18-014025-index.htm,81 KB,0001564590-18-014025,2018-05-21,2018,0000903129,GENTHERM Inc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5377,https://www.sec.gov/Archives/edgar/data/1644440/000164444018000069/0001644440-18-000069-index.htm,35 KB,0001644440-18-000069,2018-05-24,2018,0001644440,GCP Applied Technologies Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5380,https://www.sec.gov/Archives/edgar/data/39020/000118518518001010/0001185185-18-001010-index.htm,375 KB,0001185185-18-001010,2018-05-30,2018,0000039020,FREQUENCY ELECTRONICS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5385,https://www.sec.gov/Archives/edgar/data/29644/000002964418000008/0000029644-18-000008-index.htm,465 KB,0000029644-18-000008,2018-05-24,2018,0000029644,DONALDSON CO INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
5390,https://www.sec.gov/Archives/edgar/data/1050915/000119312518180336/0001193125-18-180336-index.htm,164 KB,0001193125-18-180336,2018-05-31,2018,0001050915,"QUANTA SERVICES, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5402,https://www.sec.gov/Archives/edgar/data/1580808/000158080818000028/0001580808-18-000028-index.htm,786 KB,0001580808-18-000028,2018-05-16,2018,0001580808,"A10 Networks, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5407,https://www.sec.gov/Archives/edgar/data/100378/000143774918009116/0001437749-18-009116-index.htm,58 KB,0001437749-18-009116,2018-05-09,2018,0000100378,TWIN DISC INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5413,https://www.sec.gov/Archives/edgar/data/737758/000073775818000018/0000737758-18-000018-index.htm,87 KB,0000737758-18-000018,2018-05-30,2018,0000737758,TORO CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5419,https://www.sec.gov/Archives/edgar/data/1041859/000114420418032043/0001144204-18-032043-index.htm,124 KB,0001144204-18-032043,2018-05-31,2018,0001041859,"Childrens Place, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5428,https://www.sec.gov/Archives/edgar/data/318996/000119312518178676/0001193125-18-178676-index.htm,790 KB,0001193125-18-178676,2018-05-30,2018,0000318996,KEY ENERGY SERVICES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5436,https://www.sec.gov/Archives/edgar/data/355999/000119312518180332/0001193125-18-180332-index.htm,26 KB,0001193125-18-180332,2018-05-31,2018,0000355999,ESSENDANT INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
5448,https://www.sec.gov/Archives/edgar/data/1047122/000104712218000134/0001047122-18-000134-index.htm,59 KB,0001047122-18-000134,2018-05-30,2018,0001047122,RAYTHEON CO/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5454,https://www.sec.gov/Archives/edgar/data/743238/000143774918010979/0001437749-18-010979-index.htm,334 KB,0001437749-18-010979,2018-05-31,2018,0000743238,SPARTAN MOTORS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5460,https://www.sec.gov/Archives/edgar/data/21665/000093041318001955/0000930413-18-001955-index.htm,88 KB,0000930413-18-001955,2018-05-31,2018,0000021665,COLGATE PALMOLIVE CO,3,"['', '', 'Complete submission text file']"
5469,https://www.sec.gov/Archives/edgar/data/1587523/000119312518173201/0001193125-18-173201-index.htm,180 KB,0001193125-18-173201,2018-05-24,2018,0001587523,Knowles Corp,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5474,https://www.sec.gov/Archives/edgar/data/924383/000143774918011033/0001437749-18-011033-index.htm,34 KB,0001437749-18-011033,2018-05-31,2018,0000924383,LRAD Corp,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5480,https://www.sec.gov/Archives/edgar/data/49826/000004982618000076/0000049826-18-000076-index.htm,430 KB,0000049826-18-000076,2018-05-30,2018,0000049826,ILLINOIS TOOL WORKS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5485,https://www.sec.gov/Archives/edgar/data/749038/000114420418031978/0001144204-18-031978-index.htm,24 KB,0001144204-18-031978,2018-05-31,2018,0000749038,"CCUR Holdings, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5491,https://www.sec.gov/Archives/edgar/data/1443646/000144364618000066/0001443646-18-000066-index.htm,46 KB,0001443646-18-000066,2018-05-25,2018,0001443646,Booz Allen Hamilton Holding Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5497,https://www.sec.gov/Archives/edgar/data/26172/000089706918000383/0000897069-18-000383-index.htm,747 KB,0000897069-18-000383,2018-05-30,2018,0000026172,CUMMINS INC,3,"['', '', 'Complete submission text file']"
5503,https://www.sec.gov/Archives/edgar/data/1485469/000114420418029513/0001144204-18-029513-index.htm,62 KB,0001144204-18-029513,2018-05-17,2018,0001485469,"Tower International, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5509,https://www.sec.gov/Archives/edgar/data/200406/000020040618000023/0000200406-18-000023-index.htm,490 KB,0000200406-18-000023,2018-05-23,2018,0000200406,JOHNSON & JOHNSON,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5532,https://www.sec.gov/Archives/edgar/data/1591956/000159195618000031/0001591956-18-000031-index.htm,36 KB,0001591956-18-000031,2018-05-23,2018,0001591956,Sphere 3D Corp,3,"['CONFLICT MINERALS', 'EXHIBIT 1.01', 'Complete submission text file']"
5543,https://www.sec.gov/Archives/edgar/data/1650962/000165096218000064/0001650962-18-000064-index.htm,160 KB,0001650962-18-000064,2018-05-31,2018,0001650962,"Welbilt, Inc.",4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5553,https://www.sec.gov/Archives/edgar/data/1730168/000119312518175289/0001193125-18-175289-index.htm,174 KB,0001193125-18-175289,2018-05-25,2018,0001730168,Broadcom Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5555,https://www.sec.gov/Archives/edgar/data/1590714/000159071418000056/0001590714-18-000056-index.htm,63 KB,0001590714-18-000056,2018-05-25,2018,0001590714,Element Solutions Inc,4,"['FORM SD', 'CONFLICT MINERALS REPORT', '', 'Complete submission text file']"
5560,https://www.sec.gov/Archives/edgar/data/921582/000119312518180388/0001193125-18-180388-index.htm,296 KB,0001193125-18-180388,2018-05-31,2018,0000921582,IMAX CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5566,https://www.sec.gov/Archives/edgar/data/813762/000081376218000077/0000813762-18-000077-index.htm,510 KB,0000813762-18-000077,2018-05-31,2018,0000813762,ICAHN ENTERPRISES L.P.,4,"['SD', 'EXHIBIT 1.01.1', 'EXHIBIT 1.01.2', 'Complete submission text file']"
5571,https://www.sec.gov/Archives/edgar/data/310056/000031005618000025/0000310056-18-000025-index.htm,40 KB,0000310056-18-000025,2018-05-31,2018,0000310056,VICON INDUSTRIES INC /NY/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5576,https://www.sec.gov/Archives/edgar/data/820318/000119312518173556/0001193125-18-173556-index.htm,45 KB,0001193125-18-173556,2018-05-24,2018,0000820318,II-VI INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5588,https://www.sec.gov/Archives/edgar/data/842162/000084216218000021/0000842162-18-000021-index.htm,170 KB,0000842162-18-000021,2018-05-30,2018,0000842162,LEAR CORP,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5600,https://www.sec.gov/Archives/edgar/data/773840/000093041318001954/0000930413-18-001954-index.htm,53 KB,0000930413-18-001954,2018-05-31,2018,0000773840,HONEYWELL INTERNATIONAL INC,3,"['', '', 'Complete submission text file']"
5606,https://www.sec.gov/Archives/edgar/data/1008654/000100865418000016/0001008654-18-000016-index.htm,343 KB,0001008654-18-000016,2018-05-25,2018,0001008654,TUPPERWARE BRANDS CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5615,https://www.sec.gov/Archives/edgar/data/101829/000010182918000013/0000101829-18-000013-index.htm,85 KB,0000101829-18-000013,2018-05-31,2018,0000101829,UNITED TECHNOLOGIES CORP /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5620,https://www.sec.gov/Archives/edgar/data/57083/000119312518177479/0001193125-18-177479-index.htm,154 KB,0001193125-18-177479,2018-05-30,2018,0000057083,KYOCERA CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
5628,https://www.sec.gov/Archives/edgar/data/742112/000074211218000054/0000742112-18-000054-index.htm,47 KB,0000742112-18-000054,2018-05-22,2018,0000742112,INVACARE CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5634,https://www.sec.gov/Archives/edgar/data/763532/000089225118000054/0000892251-18-000054-index.htm,39 KB,0000892251-18-000054,2018-05-31,2018,0000763532,LSI INDUSTRIES INC,3,"['LSI INDUSTRIES INC. FORM SD MAY 31, 2018', 'LSI INDUSTRIES INC. CONFLICT MINERAL REPORT', 'Complete submission text file']"
5639,https://www.sec.gov/Archives/edgar/data/33619/000119312518180287/0001193125-18-180287-index.htm,242 KB,0001193125-18-180287,2018-05-31,2018,0000033619,ESTERLINE TECHNOLOGIES CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5645,https://www.sec.gov/Archives/edgar/data/313216/000119312518174422/0001193125-18-174422-index.htm,346 KB,0001193125-18-174422,2018-05-25,2018,0000313216,KONINKLIJKE PHILIPS NV,6,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
5651,https://www.sec.gov/Archives/edgar/data/815094/000119312518173575/0001193125-18-173575-index.htm,21 KB,0001193125-18-173575,2018-05-24,2018,0000815094,ABIOMED INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5657,https://www.sec.gov/Archives/edgar/data/310354/000031035418000011/0000310354-18-000011-index.htm,366 KB,0000310354-18-000011,2018-05-29,2018,0000310354,STANDEX INTERNATIONAL CORP/DE/,4,"['', '', '', 'Complete submission text file']"
5668,https://www.sec.gov/Archives/edgar/data/764579/000107261318000358/0001072613-18-000358-index.htm,72 KB,0001072613-18-000358,2018-05-25,2018,0000764579,CAS MEDICAL SYSTEMS INC,3,"['CAS MEDICAL SYSTEMS - FORM SD', 'CONFLICT MINERALS REPORT OF CAS MEDICAL SYSTEMS, INC.', 'Complete submission text file']"
5675,https://www.sec.gov/Archives/edgar/data/48039/000004803918000045/0000048039-18-000045-index.htm,83 KB,0000048039-18-000045,2018-05-29,2018,0000048039,HollyFrontier Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5681,https://www.sec.gov/Archives/edgar/data/26324/000002632418000008/0000026324-18-000008-index.htm,73 KB,0000026324-18-000008,2018-05-08,2018,0000026324,CURTISS WRIGHT CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5687,https://www.sec.gov/Archives/edgar/data/756620/000119312518172942/0001193125-18-172942-index.htm,25 KB,0001193125-18-172942,2018-05-24,2018,0000756620,BT GROUP PLC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5693,https://www.sec.gov/Archives/edgar/data/799288/000079928818000040/0000799288-18-000040-index.htm,89 KB,0000799288-18-000040,2018-05-30,2018,0000799288,"LANDS' END, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5698,https://www.sec.gov/Archives/edgar/data/109563/000010956318000073/0000109563-18-000073-index.htm,65 KB,0000109563-18-000073,2018-05-30,2018,0000109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5704,https://www.sec.gov/Archives/edgar/data/717826/000119312518174561/0001193125-18-174561-index.htm,254 KB,0001193125-18-174561,2018-05-25,2018,0000717826,ERICSSON LM TELEPHONE CO,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5709,https://www.sec.gov/Archives/edgar/data/1566844/000117891318001819/0001178913-18-001819-index.htm,425 KB,0001178913-18-001819,2018-05-31,2018,0001566844,MAZOR ROBOTICS LTD.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5715,https://www.sec.gov/Archives/edgar/data/886128/000156459018014773/0001564590-18-014773-index.htm,53 KB,0001564590-18-014773,2018-05-31,2018,0000886128,FUELCELL ENERGY INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5725,https://www.sec.gov/Archives/edgar/data/1320854/000119312518180356/0001193125-18-180356-index.htm,36 KB,0001193125-18-180356,2018-05-31,2018,0001320854,"FreightCar America, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5731,https://www.sec.gov/Archives/edgar/data/701288/000165495418005525/0001654954-18-005525-index.htm,463 KB,0001654954-18-005525,2018-05-16,2018,0000701288,ATRION CORP,3,"['SPECIALIZED DISCLOSURE REPORT', ""ATRION CORPORATION'S CONFLICT MINERALS REPORT"", 'Complete submission text file']"
5737,https://www.sec.gov/Archives/edgar/data/29915/000119312518179547/0001193125-18-179547-index.htm,43 KB,0001193125-18-179547,2018-05-31,2018,0000029915,DOW CHEMICAL CO /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5743,https://www.sec.gov/Archives/edgar/data/9092/000089706918000387/0000897069-18-000387-index.htm,438 KB,0000897069-18-000387,2018-05-30,2018,0000009092,BADGER METER INC,3,"['', '', 'Complete submission text file']"
5755,https://www.sec.gov/Archives/edgar/data/69633/000114420418032030/0001144204-18-032030-index.htm,136 KB,0001144204-18-032030,2018-05-31,2018,0000069633,"NAPCO SECURITY TECHNOLOGIES, INC",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5761,https://www.sec.gov/Archives/edgar/data/1043604/000119312518180330/0001193125-18-180330-index.htm,224 KB,0001193125-18-180330,2018-05-31,2018,0001043604,JUNIPER NETWORKS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5773,https://www.sec.gov/Archives/edgar/data/203527/000114420418027222/0001144204-18-027222-index.htm,405 KB,0001144204-18-027222,2018-05-11,2018,0000203527,VARIAN MEDICAL SYSTEMS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5779,https://www.sec.gov/Archives/edgar/data/913277/000114420418031993/0001144204-18-031993-index.htm,62 KB,0001144204-18-031993,2018-05-31,2018,0000913277,Clarus Corp,4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
5785,https://www.sec.gov/Archives/edgar/data/1289340/000119312518166332/0001193125-18-166332-index.htm,416 KB,0001193125-18-166332,2018-05-17,2018,0001289340,"Stereotaxis, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5803,https://www.sec.gov/Archives/edgar/data/1003078/000114420418029691/0001144204-18-029691-index.htm,116 KB,0001144204-18-029691,2018-05-18,2018,0001003078,MSC INDUSTRIAL DIRECT CO INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5808,https://www.sec.gov/Archives/edgar/data/900349/000089706918000379/0000897069-18-000379-index.htm,82 KB,0000897069-18-000379,2018-05-29,2018,0000900349,"PERRY ELLIS INTERNATIONAL, INC",3,"['', '', 'Complete submission text file']"
5814,https://www.sec.gov/Archives/edgar/data/30305/000119312518179672/0001193125-18-179672-index.htm,21 KB,0001193125-18-179672,2018-05-31,2018,0000030305,DUCOMMUN INC /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5820,https://www.sec.gov/Archives/edgar/data/107687/000010768718000014/0000107687-18-000014-index.htm,2 MB,0000107687-18-000014,2018-05-31,2018,0000107687,WINNEBAGO INDUSTRIES INC,5,"['FORM SD FOR PERIOD ENDED DECEMBER 31, 2017', 'EXHIBIT 1.01 CONFLICT MINERALS FOR PERIOD ENDED DECEMBER 31, 2017', 'PRINTABLE PDF OF FORM SD AND EXHIBIT 1.01 FOR PERIOD ENDED DECEMBER 31, 2017', 'WINNEBAGO INDUSTRIES, INC. LOGO', 'Complete submission text file']"
5826,https://www.sec.gov/Archives/edgar/data/790051/000079005118000121/0000790051-18-000121-index.htm,400 KB,0000790051-18-000121,2018-05-24,2018,0000790051,CARLISLE COMPANIES INC,4,"['CSL 2017 FORM SD', 'EXHIBIT 1.01', 'CSL LOGO', 'Complete submission text file']"
5832,https://www.sec.gov/Archives/edgar/data/1116132/000115752318001221/0001157523-18-001221-index.htm,321 KB,0001157523-18-001221,2018-05-31,2018,0001116132,"TAPESTRY, INC.",4,"['TAPESTRY, INC. SD', 'EXHIBIT 1.01', 'LOGO', 'Complete submission text file']"
5838,https://www.sec.gov/Archives/edgar/data/864240/000143774918010712/0001437749-18-010712-index.htm,65 KB,0001437749-18-010712,2018-05-25,2018,0000864240,SYPRIS SOLUTIONS INC,4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5844,https://www.sec.gov/Archives/edgar/data/88205/000008820518000010/0000088205-18-000010-index.htm,565 KB,0000088205-18-000010,2018-05-25,2018,0000088205,SPX CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5850,https://www.sec.gov/Archives/edgar/data/1617669/000161766918000024/0001617669-18-000024-index.htm,74 KB,0001617669-18-000024,2018-05-31,2018,0001617669,"Unique Fabricating, Inc.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5852,https://www.sec.gov/Archives/edgar/data/1101302/000110130218000028/0001101302-18-000028-index.htm,555 KB,0001101302-18-000028,2018-05-31,2018,0001101302,ENTEGRIS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5858,https://www.sec.gov/Archives/edgar/data/1133421/000113342118000020/0001133421-18-000020-index.htm,66 KB,0001133421-18-000020,2018-05-25,2018,0001133421,NORTHROP GRUMMAN CORP /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5870,https://www.sec.gov/Archives/edgar/data/916793/000117891318001733/0001178913-18-001733-index.htm,485 KB,0001178913-18-001733,2018-05-23,2018,0000916793,SILICOM LTD.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5876,https://www.sec.gov/Archives/edgar/data/1517228/000156459018014431/0001564590-18-014431-index.htm,1 MB,0001564590-18-014431,2018-05-25,2018,0001517228,"CommScope Holding Company, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
5880,https://www.sec.gov/Archives/edgar/data/812074/000110465918037178/0001104659-18-037178-index.htm,423 KB,0001104659-18-037178,2018-05-31,2018,0000812074,OWENS ILLINOIS INC /DE/,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
5892,https://www.sec.gov/Archives/edgar/data/1356104/000135610418000021/0001356104-18-000021-index.htm,483 KB,0001356104-18-000021,2018-05-30,2018,0001356104,"Mellanox Technologies, Ltd.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5904,https://www.sec.gov/Archives/edgar/data/82166/000008216618000038/0000082166-18-000038-index.htm,45 KB,0000082166-18-000038,2018-05-09,2018,0000082166,RAVEN INDUSTRIES INC,3,"['AMENDMENT FORM SD MAY 2018', 'EXHIBIT 1.01', 'Complete submission text file']"
5905,https://www.sec.gov/Archives/edgar/data/82166/000008216618000036/0000082166-18-000036-index.htm,45 KB,0000082166-18-000036,2018-05-08,2018,0000082166,RAVEN INDUSTRIES INC,3,"['FORM SD MAY 2018', 'EXHIBIT 1.01', 'Complete submission text file']"
5911,https://www.sec.gov/Archives/edgar/data/720500/000072050018000034/0000720500-18-000034-index.htm,83 KB,0000720500-18-000034,2018-05-31,2018,0000720500,AMTECH SYSTEMS INC,3,"['ASYS 2017 CONFLICT MINERALS REPORT', 'EXHIBIT 1.01', 'Complete submission text file']"
5917,https://www.sec.gov/Archives/edgar/data/106640/000010664018000048/0000106640-18-000048-index.htm,70 KB,0000106640-18-000048,2018-05-31,2018,0000106640,WHIRLPOOL CORP /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5929,https://www.sec.gov/Archives/edgar/data/1037646/000103764618000017/0001037646-18-000017-index.htm,391 KB,0001037646-18-000017,2018-05-31,2018,0001037646,METTLER TOLEDO INTERNATIONAL INC/,3,"['FORM SD - CONFLICT MINERALS REPORT 2017', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT - 2017', 'Complete submission text file']"
5935,https://www.sec.gov/Archives/edgar/data/72205/000119312518178478/0001193125-18-178478-index.htm,20 KB,0001193125-18-178478,2018-05-30,2018,0000072205,NOBILITY HOMES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
5941,https://www.sec.gov/Archives/edgar/data/886835/000119312518179600/0001193125-18-179600-index.htm,25 KB,0001193125-18-179600,2018-05-31,2018,0000886835,SUPERIOR ENERGY SERVICES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5947,https://www.sec.gov/Archives/edgar/data/1585644/000128226618000030/0001282266-18-000030-index.htm,279 KB,0001282266-18-000030,2018-05-29,2018,0001585644,"WINDSTREAM SERVICES, LLC",4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
5953,https://www.sec.gov/Archives/edgar/data/1342338/000117184318004224/0001171843-18-004224-index.htm,37 KB,0001171843-18-004224,2018-05-25,2018,0001342338,"Himax Technologies, Inc.",3,"['FORM SD', 'EXHIBIT 2.01', 'Complete submission text file']"
5966,https://www.sec.gov/Archives/edgar/data/31347/000003134718000018/0000031347-18-000018-index.htm,293 KB,0000031347-18-000018,2018-05-24,2018,0000031347,ECHELON CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5976,https://www.sec.gov/Archives/edgar/data/1024672/000117891318001768/0001178913-18-001768-index.htm,78 KB,0001178913-18-001768,2018-05-29,2018,0001024672,ELTEK LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
5982,https://www.sec.gov/Archives/edgar/data/31791/000119312518178431/0001193125-18-178431-index.htm,32 KB,0001193125-18-178431,2018-05-30,2018,0000031791,PERKINELMER INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
5988,https://www.sec.gov/Archives/edgar/data/79879/000007987918000031/0000079879-18-000031-index.htm,99 KB,0000079879-18-000031,2018-05-31,2018,0000079879,PPG INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6002,https://www.sec.gov/Archives/edgar/data/1493137/000107997318000358/0001079973-18-000358-index.htm,71 KB,0001079973-18-000358,2018-06-01,2018,0001493137,"Lifeloc Technologies, Inc",4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6008,https://www.sec.gov/Archives/edgar/data/1036262/000143774918011014/0001437749-18-011014-index.htm,33 KB,0001437749-18-011014,2018-05-31,2018,0001036262,INTEST CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6032,https://www.sec.gov/Archives/edgar/data/910638/000091063818000017/0000910638-18-000017-index.htm,521 KB,0000910638-18-000017,2018-05-24,2018,0000910638,3D SYSTEMS CORP,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6038,https://www.sec.gov/Archives/edgar/data/768411/000138713118002327/0001387131-18-002327-index.htm,143 KB,0001387131-18-002327,2018-05-23,2018,0000768411,CYBEROPTICS CORP,3,"['SPECIALIZED DISCLOSURE REPORT', 'CYBEROPTICS CORPORATION', 'Complete submission text file']"
6044,https://www.sec.gov/Archives/edgar/data/1601046/000160104618000014/0001601046-18-000014-index.htm,674 KB,0001601046-18-000014,2018-05-31,2018,0001601046,"Keysight Technologies, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6060,https://www.sec.gov/Archives/edgar/data/1039101/000114036118024700/0001140361-18-024700-index.htm,495 KB,0001140361-18-024700,2018-05-18,2018,0001039101,"L3 TECHNOLOGIES, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6072,https://www.sec.gov/Archives/edgar/data/1533758/000153375818000010/0001533758-18-000010-index.htm,917 KB,0001533758-18-000010,2018-05-29,2018,0001533758,Hughes Satellite Systems Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6076,https://www.sec.gov/Archives/edgar/data/1069258/000106925818000023/0001069258-18-000023-index.htm,42 KB,0001069258-18-000023,2018-05-31,2018,0001069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6094,https://www.sec.gov/Archives/edgar/data/719135/000071913518000039/0000719135-18-000039-index.htm,186 KB,0000719135-18-000039,2018-05-24,2018,0000719135,Apyx Medical Corp,3,"['BVX_SD_2018', 'BVX LOGO', 'Complete submission text file']"
6100,https://www.sec.gov/Archives/edgar/data/832101/000083210118000031/0000832101-18-000031-index.htm,509 KB,0000832101-18-000031,2018-05-31,2018,0000832101,IDEX CORP /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6106,https://www.sec.gov/Archives/edgar/data/1467761/000165495418005785/0001654954-18-005785-index.htm,39 KB,0001654954-18-005785,2018-05-22,2018,0001467761,"Zoom Telephonics, Inc.",4,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT', 'IMAGE', 'Complete submission text file']"
6118,https://www.sec.gov/Archives/edgar/data/1138639/000113863918000068/0001138639-18-000068-index.htm,1 MB,0001138639-18-000068,2018-05-30,2018,0001138639,INFINERA Corp,4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
6129,https://www.sec.gov/Archives/edgar/data/1495320/000149532018000012/0001495320-18-000012-index.htm,68 KB,0001495320-18-000012,2018-05-31,2018,0001495320,"Vera Bradley, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6135,https://www.sec.gov/Archives/edgar/data/1477294/000147729418000096/0001477294-18-000096-index.htm,441 KB,0001477294-18-000096,2018-05-31,2018,0001477294,Sensata Technologies Holding plc,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
6146,https://www.sec.gov/Archives/edgar/data/97476/000156459018014749/0001564590-18-014749-index.htm,785 KB,0001564590-18-014749,2018-05-31,2018,0000097476,TEXAS INSTRUMENTS INC,6,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
6152,https://www.sec.gov/Archives/edgar/data/67887/000006788718000028/0000067887-18-000028-index.htm,471 KB,0000067887-18-000028,2018-05-31,2018,0000067887,MOOG INC.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6158,https://www.sec.gov/Archives/edgar/data/1395848/000155837018005041/0001558370-18-005041-index.htm,78 KB,0001558370-18-005041,2018-05-31,2018,0001395848,ADESTO TECHNOLOGIES Corp,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6160,https://www.sec.gov/Archives/edgar/data/278166/000027816618000013/0000278166-18-000013-index.htm,40 KB,0000278166-18-000013,2018-05-29,2018,0000278166,CAVCO INDUSTRIES INC.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6171,https://www.sec.gov/Archives/edgar/data/26076/000110465918037146/0001104659-18-037146-index.htm,472 KB,0001104659-18-037146,2018-05-31,2018,0000026076,CUBIC CORP /DE/,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
6177,https://www.sec.gov/Archives/edgar/data/1521332/000152133218000027/0001521332-18-000027-index.htm,458 KB,0001521332-18-000027,2018-05-31,2018,0001521332,Aptiv PLC,4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
